title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files,ad_id
BMW 3 Series 316d  ES  4dr,6600,,139000,Manual,Diesel,Saloon,2.0,4.0,Tandragee,2023-02-18 23:57:08.180691,usedcarsni.com/2013-BMW-3-Series-316d-ES-4dr-313130870?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=103&price_from=0&price_to=0&trans_type=0&user_type=0,,313130870
Mercedes CLC-Class CLC  160  BlueEFFICIENCY  Sport  3dr  Auto,6600,,23400,Automatic/Other,Petrol,Coupe,1.6,3.0,Londonderry,2023-02-18 23:57:08.182190,usedcarsni.com/2010-Mercedes-CLC-Class-CLC-160-BlueEFFICIENCY-Sport-3dr-Auto-315036583?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=103&price_from=0&price_to=0&trans_type=0&user_type=0,,315036583
Seat Ibiza 1.4  Toca  3dr,6695,,55000,Manual,Petrol,Hatchback,1.4,3.0,Lisburn,2023-02-18 23:57:09.340305,usedcarsni.com/2014-Seat-Ibiza-1-4-Toca-3dr-307339722?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,307339722
Volkswagen CC 2.0  TDI  BlueMotion  Tech  GT  4dr,6695,,125000,Manual 6 speed,Diesel,Coupe,2.0,4.0,Crumlin,2023-02-18 23:57:09.341805,usedcarsni.com/2013-Volkswagen-CC-2-0-TDI-BlueMotion-Tech-GT-4dr-309166424?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,309166424
Peugeot 3008 1.6  HDi  Active  5dr,6695,,56000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Lisburn,2023-02-18 23:57:09.343305,usedcarsni.com/2014-Peugeot-3008-1-6-HDi-Active-5dr-309922736?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,309922736
Fiat 500 1.2  Vintage  '57  3dr,6695,,36000,Manual,Petrol,Hatchback,1.2,3.0,Holywood,2023-02-18 23:57:09.344305,usedcarsni.com/2015-Fiat-500-1-2-Vintage-57-3dr-311218249?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,311218249
Volkswagen Polo 1.2  60  Match  Edition  3dr,6695,,62600,Manual,Petrol,Hatchback,1.2,3.0,Lisburn,2023-02-18 23:57:09.345305,usedcarsni.com/2014-Volkswagen-Polo-1-2-60-Match-Edition-3dr-312200687?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,312200687
Seat Leon 1.6  TDI  SE  5dr,6695,,107000,Manual,Diesel,Hatchback,1.6,5.0,Dungannon,2023-02-18 23:57:09.346305,usedcarsni.com/2013-Seat-Leon-1-6-TDI-SE-5dr-314079398?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,314079398
Skoda Fabia 1.2  12V  SE  5dr,6695,,13000,Manual,Petrol,Hatchback,1.2,5.0,Holywood,2023-02-18 23:57:09.347804,usedcarsni.com/2013-Skoda-Fabia-1-2-12V-SE-5dr-314769132?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,314769132
Renault Scenic XMOD 1.5  dCi  Dynamique  TomTom  Energy  5dr  [Start  Stop],6695,,41500,Manual,Diesel,MPV,1.5,5.0,Lisburn,2023-02-18 23:57:09.348805,usedcarsni.com/2014-Renault-Scenic-XMOD-1-5-dCi-Dynamique-TomTom-Energy-5dr-Start-Stop-315078980?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,315078980
Audi A1 1.6  TDI  S  Line  3dr,6695,,108000,Manual,Diesel,Hatchback,1.6,3.0,County tyrone,2023-02-18 23:57:09.349805,usedcarsni.com/2012-Audi-A1-1-6-TDI-S-Line-3dr-315111114?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,315111114
Vauxhall Astra 1.4i  16V  SRi  5dr,6695,,57000,Manual,Petrol,Hatchback,1.4,5.0,Limavady,2023-02-18 23:57:09.351302,usedcarsni.com/2016-Vauxhall-Astra-1-4i-16V-SRi-5dr-311167009?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,311167009
Vauxhall Meriva 1.4I  16V  Tech  Line  5Dr,6699,,0,,28765 Miles,Manual,0.0,0.0,5 door,2023-02-18 23:57:09.352304,usedcarsni.com/2014-Vauxhall-Meriva-1-4I-16V-Tech-Line-5Dr-314846700?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,314846700
Toyota Yaris 1.33  Vvt-I  Trend  5Dr,6699,,0,,62480 Miles,Manual,0.0,0.0,5 door,2023-02-18 23:57:09.353805,usedcarsni.com/2013-Toyota-Yaris-1-33-Vvt-I-Trend-5Dr-315263883?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,315263883
Kia Venga 1.4  ISG  2  5dr,6700,,57000,Manual,Petrol,Hatchback,1.4,5.0,Banbridge,2023-02-18 23:57:09.354805,usedcarsni.com/2016-Kia-Venga-1-4-ISG-2-5dr-314880224?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,314880224
Citroen C3 Aircross 1.2  PureTech  Touch  5dr,6700,,82000,Manual,Petrol,MPV,1.2,5.0,Newry,2023-02-18 23:57:09.356305,usedcarsni.com/2019-Citroen-C3-Aircross-1-2-PureTech-Touch-5dr-314889774?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,314889774
Vauxhall Mokka 1.6i  Exclusiv  5dr,6725,,73000,Manual,Petrol,Sport utility vehicle,1.6,5.0,Glengormley,2023-02-18 23:57:09.357302,usedcarsni.com/2016-Vauxhall-Mokka-1-6i-Exclusiv-5dr-314672094?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,314672094
Kia Sportage 2.0  CRDi  KX-3  5dr,6740,,116000,Manual,Diesel,Sport utility vehicle,2.0,5.0,Cookstown,2023-02-18 23:57:09.358305,usedcarsni.com/2012-Kia-Sportage-2-0-CRDi-KX-3-5dr-307223109?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,307223109
Vauxhall Insignia 2.0  CDTi  [140]  ecoFLEX  SRi  Vx-line  5dr  [S/S],6745,,0,Manual,Diesel,Hatchback,2.0,5.0,Ballymoney,2023-02-18 23:57:09.359801,usedcarsni.com/2014-Vauxhall-Insignia-2-0-CDTi-140-ecoFLEX-SRi-Vx-line-5dr-S-S-314022866?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,314022866
Ford Focus 1.6  TDCi  115  Zetec  5dr,6745,,103000,Manual,Diesel,Estate,1.6,5.0,Limavady,2023-02-18 23:57:09.360801,usedcarsni.com/2015-Ford-Focus-1-6-TDCi-115-Zetec-5dr-309514367?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,309514367
Vauxhall Corsa 1.4  [75]  ecoFLEX  Limited  Edition  3dr,6745,,51000,Manual,PETROL,Hatchback,1.4,3.0,Limavady,2023-02-18 23:57:09.361803,usedcarsni.com/2017-Vauxhall-Corsa-1-4-75-ecoFLEX-Limited-Edition-3dr-312443401?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,312443401
Vauxhall Astra 1.4T  16V  150  SRi  Nav  5dr,6750,,69000,Manual,Petrol,Hatchback,1.4,5.0,Garvagh,2023-02-18 23:57:09.362803,usedcarsni.com/2016-Vauxhall-Astra-1-4T-16V-150-SRi-Nav-5dr-300992871?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=105&price_from=0&price_to=0&trans_type=0&user_type=0,,300992871
Peugeot Partner 625  1.6  HDi  75  Professional  Van,6750,,0,,103000 Miles,625kg,0.0,0.0,1.6 l,2023-02-18 23:57:10.139324,usedcarsni.com/2016-Peugeot-Partner-625-1-6-HDi-75-Professional-Van-314607144?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,314607144
Peugeot 108 1.0  Active  3dr,6750,,0,,29000 Miles,Manual,0.0,0.0,3 door,2023-02-18 23:57:10.140824,usedcarsni.com/2016-Peugeot-108-1-0-Active-3dr-314765459?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,314765459
Jaguar XF 3.0d  V6  Luxury  4dr  Auto,6750,,78000,Automatic/Other,Diesel,Saloon,3.0,4.0,Larne,2023-02-18 23:57:10.141823,usedcarsni.com/2011-Jaguar-XF-3-0d-V6-Luxury-4dr-Auto-314838428?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,314838428
Volkswagen Golf 1.6  TDi  105  BlueMotion  Tech  Match  5dr,6750,,93000,Manual,Diesel,Hatchback,1.6,5.0,Ballymoney,2023-02-18 23:57:10.142823,usedcarsni.com/2012-Volkswagen-Golf-1-6-TDi-105-BlueMotion-Tech-Match-5dr-314875621?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,314875621
Toyota Avensis 2.0  D-4D  Icon  Business  Edition  4dr,6750,,74100,Manual,Diesel,Saloon,2.0,4.0,Ballymoney,2023-02-18 23:57:10.143823,usedcarsni.com/2015-Toyota-Avensis-2-0-D-4D-Icon-Business-Edition-4dr-314882867?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,314882867
BMW 3 Series 320d  Sport  Plus  2dr,6750,,75000,Manual,Diesel,Coupe,2.0,2.0,County antrim,2023-02-18 23:57:10.145323,usedcarsni.com/2012-BMW-3-Series-320d-Sport-Plus-2dr-314959982?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,314959982
Peugeot 208 1.6  BlueHDi  100  Allure  5dr  [Start  Stop],6750,,77000,Manual,Diesel,Hatchback,1.6,5.0,Castlederg,2023-02-18 23:57:10.146325,usedcarsni.com/2017-Peugeot-208-1-6-BlueHDi-100-Allure-5dr-Start-Stop-315000869?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315000869
Ford Transit Connect 1.6  TDCi  95ps  Van,6750,,84903,Manual,Diesel,Van,1.6,0.0,Newry,2023-02-18 23:57:10.147824,usedcarsni.com/2014-Ford-Transit-Connect-1-6-TDCi-95ps-Van-315039380?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315039380
Audi A3 1.6  TDI  Sport  5dr,6750,,62500,Manual,Diesel,Hatchback,1.6,5.0,County antrim,2023-02-18 23:57:10.148823,usedcarsni.com/2012-Audi-A3-1-6-TDI-Sport-5dr-315079703?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315079703
Nissan Juke 1.6  Acenta  5dr,6750,,66000,Manual,Petrol,Sport utility vehicle,1.6,5.0,Belfast,2023-02-18 23:57:10.149823,usedcarsni.com/2014-Nissan-Juke-1-6-Acenta-5dr-315130819?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315130819
Vauxhall Corsa 1.0T  ecoFLEX  SRi  5dr,6750,,43000,Manual,PETROL,Hatchback,1.0,5.0,Belfast,2023-02-18 23:57:10.150823,usedcarsni.com/2015-Vauxhall-Corsa-1-0T-ecoFLEX-SRi-5dr-315144502?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315144502
BMW 5 Series 520d  SE  4dr  Step  Auto  [Start  Stop],6750,,0,,128000 Miles,Semi-Automatic,0.0,0.0,4 door,2023-02-18 23:57:10.152323,usedcarsni.com/2012-BMW-5-Series-520d-SE-4dr-Step-Auto-Start-Stop-315174827?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315174827
Vauxhall Mokka 1.6  CDTi  ecoFLEX  SE  5dr,6750,,89000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Magherafelt,2023-02-18 23:57:10.153324,usedcarsni.com/2015-Vauxhall-Mokka-1-6-CDTi-ecoFLEX-SE-5dr-315245638?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315245638
Vauxhall Astra 1.6  CDTi  16V  ecoFLEX  Tech  Line  5dr,6750,,110611,Manual,Diesel,Estate,1.6,5.0,Templepatrick,2023-02-18 23:57:10.154324,usedcarsni.com/2017-Vauxhall-Astra-1-6-CDTi-16V-ecoFLEX-Tech-Line-5dr-315334950?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315334950
Vauxhall Meriva 1.4i  16V  Tech  Line  5dr,6750,,0,,28698 Miles,Manual,0.0,0.0,5 door,2023-02-18 23:57:10.155824,usedcarsni.com/2014-Vauxhall-Meriva-1-4i-16V-Tech-Line-5dr-315397617?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315397617
Audi A5 3.0  TDI  204  SE  5dr  Multitronic,6750,,94000,Semi-Automatic,Diesel,Hatchback,3.0,5.0,Ballycastle,2023-02-18 23:57:10.156823,usedcarsni.com/2012-Audi-A5-3-0-TDI-204-SE-5dr-Multitronic-315401511?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,315401511
Volkswagen Polo 1.4  TDI  90  R-Line  5dr,6750,,124000,Manual,Diesel,Hatchback,1.4,5.0,Magherafelt,2023-02-18 23:57:10.157823,usedcarsni.com/2017-Volkswagen-Polo-1-4-TDI-90-R-Line-5dr-292220428?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,292220428
Volkswagen Caddy Maxi 2.0  TDI  BlueMotion  Tech  102PS  Startline  Van,6750,,160000,Manual,Diesel,Van,2.0,0.0,Newry,2023-02-18 23:57:10.158823,usedcarsni.com/2016-Volkswagen-Caddy-Maxi-2-0-TDI-BlueMotion-Tech-102PS-Startline-Van-301574988?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,301574988
Volkswagen Golf 1.6  TDi  105  Match  5dr,6750,,0,,90000 Miles,Manual,0.0,0.0,1.6 l,2023-02-18 23:57:10.160324,usedcarsni.com/2012-Volkswagen-Golf-1-6-TDi-105-Match-5dr-313452042?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,313452042
Volkswagen Passat 2.0  TDI,6750,,103000,Manual 6 speed,Diesel,Estate,2.1,5.0,Ballygowan,2023-02-18 23:57:10.161323,usedcarsni.com/2013-Volkswagen-Passat-2-0-TDI-314599409?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=107&price_from=0&price_to=0&trans_type=0&user_type=0,,314599409
Mercedes B-Class B200  CDI  BlueEFFICIENCY  Sport  5dr,6795,,89000,Manual,Diesel,MPV,1.8,5.0,Belfast,2023-02-18 23:57:10.917045,usedcarsni.com/2012-Mercedes-B-Class-B200-CDI-BlueEFFICIENCY-Sport-5dr-313843726?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,313843726
Peugeot RCZ 2.0  HDi  GT  2dr,6795,,53450,Manual,Diesel,Coupe,2.0,2.0,Broughshane,2023-02-18 23:57:10.919049,usedcarsni.com/2011-Peugeot-RCZ-2-0-HDi-GT-2dr-314171538?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314171538
Renault Clio 1.5  dCi  90  Dynamique  MediaNav  Energy  5dr,6795,,62000,Manual,DIESEL,Hatchback,1.5,5.0,Newtownabbey,2023-02-18 23:57:10.920547,usedcarsni.com/2014-Renault-Clio-1-5-dCi-90-Dynamique-MediaNav-Energy-5dr-314199860?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314199860
MINI Coupe 2.0  Cooper  S  D  3dr,6795,,51000,Manual,Diesel,Coupe,2.0,2.0,Glenavy,2023-02-18 23:57:10.921547,usedcarsni.com/2012-MINI-Coupe-2-0-Cooper-S-D-3dr-314418940?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314418940
Vauxhall Corsa 1.2  Energy  3dr  [AC],6795,,75000,Manual,Petrol,Hatchback,1.2,3.0,Belfast,2023-02-18 23:57:10.922547,usedcarsni.com/2015-Vauxhall-Corsa-1-2-Energy-3dr-AC-314584704?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314584704
Hyundai ix20 1.4  Active  5dr,6795,,47461,Manual,Petrol,MPV,1.4,5.0,Belfast,2023-02-18 23:57:10.924047,usedcarsni.com/2014-Hyundai-ix20-1-4-Active-5dr-314729881?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314729881
Skoda Superb 1.6  TDI  CR  S  5dr,6795,,0,Manual,Diesel,Saloon,1.6,5.0,Omagh,2023-02-18 23:57:10.925047,usedcarsni.com/2017-Skoda-Superb-1-6-TDI-CR-S-5dr-315115047?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,315115047
Ford Fiesta 1.25  82  Zetec  3dr,6795,,66000,Manual,Petrol,Hatchback,1.2,3.0,Lisburn,2023-02-18 23:57:10.926547,usedcarsni.com/2016-Ford-Fiesta-1-25-82-Zetec-3dr-315121484?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,315121484
Vauxhall Astra 1.6  CDTi  16V  ecoFLEX  SRi  5dr,6795,,97000,Manual,Diesel,Hatchback,1.6,5.0,Limavady,2023-02-18 23:57:10.927547,usedcarsni.com/2016-Vauxhall-Astra-1-6-CDTi-16V-ecoFLEX-SRi-5dr-313692674?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,313692674
Vauxhall Corsa 1.4  ecoFLEX  Energy  5dr  [AC],6795,,60000,Manual,Petrol,Hatchback,1.4,5.0,Glengormley,2023-02-18 23:57:10.928547,usedcarsni.com/2016-Vauxhall-Corsa-1-4-ecoFLEX-Energy-5dr-AC-314731796?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314731796
Vauxhall Astra GTC 1.6T  16V  200  SRi  3dr,6795,,0,,56552 Miles,Manual,0.0,0.0,3 door,2023-02-18 23:57:10.930048,usedcarsni.com/2014-Vauxhall-Astra-GTC-1-6T-16V-200-SRi-3dr-315262994?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,315262994
Volkswagen Golf 2.0  TDi  140  GT  5dr  DSG,6795,,114000,Semi-Automatic,Diesel,Hatchback,2.0,5.0,Richhill co. armagh,2023-02-18 23:57:10.931547,usedcarsni.com/2010-Volkswagen-Golf-2-0-TDi-140-GT-5dr-DSG-313744360?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,313744360
Peugeot 208 1.6  BlueHDi  Allure  5dr  [Start  Stop],6799,,70000,Manual,Diesel,Hatchback,1.6,5.0,Castlederg,2023-02-18 23:57:10.932547,usedcarsni.com/2016-Peugeot-208-1-6-BlueHDi-Allure-5dr-Start-Stop-308675725?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,308675725
Citroen C3 1.2  Vti  Vtr+  5Dr,6799,,0,,29250 Miles,Manual,0.0,0.0,5 door,2023-02-18 23:57:10.934547,usedcarsni.com/2014-Citroen-C3-1-2-Vti-Vtr-5Dr-314794566?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314794566
Nissan Juke 1.5  dCi  Tekna  5dr,6800,,86000,Manual,Diesel,Sport utility vehicle,1.5,5.0,Armagh,2023-02-18 23:57:10.935547,usedcarsni.com/2015-Nissan-Juke-1-5-dCi-Tekna-5dr-305382503?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,305382503
Mercedes CLK-Class 200K  Avantgarde  2dr  [184]  Tip  Auto,6825,,57280,Semi-Automatic,Petrol,Convertible,1.8,2.0,Newtownards,2023-02-18 23:57:10.936548,usedcarsni.com/2008-Mercedes-CLK-Class-200K-Avantgarde-2dr-184-Tip-Auto-314416567?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314416567
Peugeot 108 1.2  PureTech  Feline  Nav  3dr,6835,,61732,Manual,Petrol,Hatchback,1.2,3.0,Newtownards,2023-02-18 23:57:10.938048,usedcarsni.com/2016-Peugeot-108-1-2-PureTech-Feline-Nav-3dr-311788257?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,311788257
Volkswagen Polo 1.4  Match  5dr,6845,,43000,Manual,Petrol,Hatchback,1.4,5.0,Ballymena,2023-02-18 23:57:10.939047,usedcarsni.com/2012-Volkswagen-Polo-1-4-Match-5dr-312547617?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,312547617
