title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Peugeot 206 1.6  HDi  Allure  2dr  [DAC+CC],2495,,100052,Manual,Diesel,Coupe,1.6,2.0,Newtownards,2023-01-01 07:54:34.953791,usedcarsni.com/2006-Peugeot-206-1-6-HDi-Allure-2dr-DAC-CC-306030719?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.4  TDCi  Style  +  3dr,2495,,133157,Manual,Diesel,Hatchback,1.4,3.0,Armagh and banbridge,2023-01-01 07:54:34.959291,usedcarsni.com/2010-Ford-Fiesta-1-4-TDCi-Style-3dr-309862464?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T2  5dr,2495,,89800,Manual,Petrol,Hatchback,1.0,5.0,Ballymena,2023-01-01 07:54:34.975292,usedcarsni.com/2009-Toyota-Yaris-1-0-VVT-i-T2-5dr-312434142?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.6  TDCi  Sport  5dr  [110]  [DPF],2495,,105000,Manual,Diesel,Hatchback,1.6,5.0,Ballymena,2023-01-01 07:54:34.985792,usedcarsni.com/2011-Ford-Focus-1-6-TDCi-Sport-5dr-110-DPF-312560701?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C180K  SE  3dr  Auto,2495,,77000,Semi-Automatic,Petrol,Coupe,1.8,3.0,Portglenone,2023-01-01 07:54:34.990793,usedcarsni.com/2008-Mercedes-C-Class-C180K-SE-3dr-Auto-312680292?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i20 1.4  CRDI  Comfort  3dr,2495,,97000,Manual,Diesel,Hatchback,1.4,3.0,Crumlin,2023-01-01 07:54:34.996791,usedcarsni.com/2011-Hyundai-i20-1-4-CRDI-Comfort-3dr-312937472?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 5 Series 530d  SE  4dr  Step  Auto,2499,,140749,Semi-Automatic,Diesel,Saloon,3.0,4.0,Bangor,2023-01-01 07:54:35.018793,usedcarsni.com/2007-BMW-5-Series-530d-SE-4dr-Step-Auto-309928197?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Mondeo 2.0  Edge  5dr,2499,,84793,Manual,Petrol,Saloon,2.0,5.0,Bangor,2023-01-01 07:54:35.034291,usedcarsni.com/2009-Ford-Mondeo-2-0-Edge-5dr-312668696?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C-Crosser 2.2  HDi  Exclusive  5dr,2499,,140000,Manual,Diesel,MPV,2.2,5.0,Armagh,2023-01-01 07:54:35.058791,usedcarsni.com/2007-Citroen-C-Crosser-2-2-HDi-Exclusive-5dr-312813313?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Kuga 2.0  TDCi  Zetec  5dr  2WD,2500,,166000,Manual,Diesel,Sport utility vehicle,2.0,5.0,Armagh,2023-01-01 07:54:35.069792,usedcarsni.com/2010-Ford-Kuga-2-0-TDCi-Zetec-5dr-2WD-312680249?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.0i  12V  Life  3dr,2545,,78000,Manual,Petrol,Hatchback,1.0,3.0,Belfast,2023-01-01 07:54:35.080792,usedcarsni.com/2009-Vauxhall-Corsa-1-0i-12V-Life-3dr-312427873?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.0  D-4D  Colour  Collection  5dr,2550,,89872,Manual,Diesel,Hatchback,2.0,5.0,Downpatrick,2023-01-01 07:54:35.090291,usedcarsni.com/2007-Toyota-Avensis-2-0-D-4D-Colour-Collection-5dr-311489621?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Chrysler Crossfire 3.2  V6  2dr,2550,,101000,Manual,Petrol,Coupe,3.2,2.0,Limavady,2023-01-01 07:54:35.096291,usedcarsni.com/2004-Chrysler-Crossfire-3-2-V6-2dr-309563033?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.2  D-4D  TR  5dr,2550,,133890,Manual,Diesel,Hatchback,2.2,5.0,Portrush,2023-01-01 07:54:35.114792,usedcarsni.com/2009-Toyota-Avensis-2-2-D-4D-TR-5dr-312195499?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.6  HDi  92  Active  5dr,2550,,153380,Manual,Diesel,Estate,1.6,5.0,Irvinestown,2023-01-01 07:54:35.135291,usedcarsni.com/2012-Peugeot-207-1-6-HDi-92-Active-5dr-312432252?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Clio 1.2  16V  Rip  Curl  5dr,2550,,78000,Manual,Petrol,Hatchback,1.1,5.0,Magherafelt,2023-01-01 07:54:35.148793,usedcarsni.com/2007-Renault-Clio-1-2-16V-Rip-Curl-5dr-312543826?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C180K  3dr,2575,,88900,Manual,Petrol,Coupe,1.8,3.0,Newtownabbey,2023-01-01 07:54:35.158791,usedcarsni.com/2007-Mercedes-C-Class-C180K-3dr-310253173?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris,2575,,70383,Manual,Petrol,Hatchback,1.0,5.0,Moy,2023-01-01 07:54:35.167792,usedcarsni.com/2008-Toyota-Yaris-312935465?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.3  CDTi  ecoFLEX  SE  5dr,2700,,130000,Manual,Diesel,Hatchback,1.2,5.0,Lisburn,2023-01-01 07:54:35.877791,usedcarsni.com/2013-Vauxhall-Corsa-1-3-CDTi-ecoFLEX-SE-5dr-312479550?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.4  VTi  Sportium  [95]  3dr,2750,,89000,Manual,Petrol,Hatchback,1.4,3.0,Lisburn,2023-01-01 07:54:35.912291,usedcarsni.com/2012-Peugeot-207-1-4-VTi-Sportium-95-3dr-303202208?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Alfa Romeo Giulietta 2.0  JTDM-2  170  Veloce  5dr,2750,,152025,Manual 6 speed,Diesel,Hatchback,2.0,5.0,Tandragee,2023-01-01 07:54:35.930292,usedcarsni.com/2011-Alfa-Romeo-Giulietta-2-0-JTDM-2-170-Veloce-5dr-311170871?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.33  VVT-i  TR  5dr  [6],2750,,105000,Manual,Petrol,Hatchback,1.3,5.0,Garvagh,2023-01-01 07:54:35.946292,usedcarsni.com/2009-Toyota-Yaris-1-33-VVT-i-TR-5dr-6-310755199?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
