title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Volkswagen Beetle TDI,1295,,160000,Manual,Diesel,Saloon,1.6,3.0,Culmore,2022-10-08 02:14:20.172268,usedcarsni.com/2006-Volkswagen-Beetle-TDI-308447915?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Hyundai Getz 1.1  GSI  3dr,1295,,67000,Manual,Petrol,Hatchback,1.1,3.0,Kilrea,2022-10-08 02:14:20.176270,usedcarsni.com/2004-Hyundai-Getz-1-1-GSI-3dr-308556179?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Volkswagen Passat 2.0  SE  TDI  4dr  DSG,1300,,190000,Automatic/Other,Diesel,Saloon,2.0,4.0,Belfast,2022-10-08 02:14:20.179767,usedcarsni.com/2007-Volkswagen-Passat-2-0-SE-TDI-4dr-DSG-305126997?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Peugeot 207 1.4  VTi  S  [95]  5dr  [AC],1300,,88900,Manual,Petrol,Hatchback,1.4,5.0,Magherafelt,2022-10-08 02:14:20.184771,usedcarsni.com/2008-Peugeot-207-1-4-VTi-S-95-5dr-AC-308109330?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Kia Rio 1.4  Strike  5dr,1300,,82220,Manual,Petrol,Hatchback,1.4,5.0,Ballynahinch,2022-10-08 02:14:20.188768,usedcarsni.com/2009-Kia-Rio-1-4-Strike-5dr-308521664?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Volkswagen Golf 1.9  SE  TDI  5dr,1350,,170000,Manual,Diesel,Hatchback,1.9,5.0,Newry,2022-10-08 02:14:20.192767,usedcarsni.com/2006-Volkswagen-Golf-1-9-SE-TDI-5dr-308178215?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Suzuki Alto 1.0  SZ  5dr,1350,,120000,Manual,Petrol,Hatchback,1.0,5.0,Derry,2022-10-08 02:14:20.196268,usedcarsni.com/2012-Suzuki-Alto-1-0-SZ-5dr-308747542?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Renault Clio 1.5  dCi  86  I-Music  5dr,1400,,115000,Manual,Diesel,Hatchback,1.5,5.0,Dungannon,2022-10-08 02:14:20.201267,usedcarsni.com/2010-Renault-Clio-1-5-dCi-86-I-Music-5dr-308566186?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Peugeot 207 1.4  HDi  S  5dr  [AC],1400,,121200,Manual,Diesel,Hatchback,1.4,5.0,Strabane,2022-10-08 02:14:20.205770,usedcarsni.com/2009-Peugeot-207-1-4-HDi-S-5dr-AC-308762764?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Citroen C4 1.6i  16V  VTR  3dr,1450,,77000,Manual,Petrol,Hatchback,1.6,3.0,Londonderry,2022-10-08 02:14:20.210769,usedcarsni.com/2005-Citroen-C4-1-6i-16V-VTR-3dr-308559588?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Citroen C4 1.6i  16V  SX  5dr,1495,,85000,Manual,Petrol,Hatchback,1.6,5.0,Magherafelt,2022-10-08 02:14:20.810352,usedcarsni.com/2008-Citroen-C4-1-6i-16V-SX-5dr-305084574?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.25  Style  5dr  [Climate],1495,,89000,Manual,Petrol,Hatchback,1.2,5.0,Richill,2022-10-08 02:14:20.813353,usedcarsni.com/2008-Ford-Fiesta-1-25-Style-5dr-Climate-307965972?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C3 1.1i  Cool  5dr,1495,,93000,Manual,Petrol,Hatchback,1.1,5.0,Belfast,2022-10-08 02:14:20.816352,usedcarsni.com/2008-Citroen-C3-1-1i-Cool-5dr-308520095?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Celica 1.8  VVTi  3dr,1495,,129000,Manual,Petrol,Coupe,1.8,3.0,Kilrea,2022-10-08 02:14:20.819852,usedcarsni.com/2004-Toyota-Celica-1-8-VVTi-3dr-308745549?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.2i  16V  SXi  3dr,1499,,82737,Manual,Petrol,Hatchback,1.2,3.0,Comber,2022-10-08 02:14:20.823853,usedcarsni.com/2009-Vauxhall-Corsa-1-2i-16V-SXi-3dr-308498803?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Corolla 1.4  VVT-i  Colour  Collection  5dr,1500,,105224,Manual,Petrol,Hatchback,1.4,5.0,Newry,2022-10-08 02:14:20.828854,usedcarsni.com/2006-Toyota-Corolla-1-4-VVT-i-Colour-Collection-5dr-308178329?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Clio 1.2  Campus  2007  3dr,1500,,86000,Manual,Petrol,Hatchback,1.1,3.0,Newtownabbey,2022-10-08 02:14:20.832353,usedcarsni.com/2007-Renault-Clio-1-2-Campus-2007-3dr-308502675?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Beetle 1.9  TDi  3dr,1550,,124000,Manual,Diesel,Hatchback,1.9,3.0,County down,2022-10-08 02:14:20.836853,usedcarsni.com/2006-Volkswagen-Beetle-1-9-TDi-3dr-308126671?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A2 1.4  TDI  SE  5dr,1550,,180500,Manual,Diesel,Hatchback,1.4,5.0,Ballymoney,2022-10-08 02:14:20.840353,usedcarsni.com/2004-Audi-A2-1-4-TDI-SE-5dr-308750929?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Aygo 1.0  VVT-i  Black  3dr,1575,,102000,Manual,Petrol,Hatchback,1.0,3.0,Warrenpoint,2022-10-08 02:14:20.843853,usedcarsni.com/2007-Toyota-Aygo-1-0-VVT-i-Black-3dr-308670342?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai Amica 1.1  Atlantic  5dr,1595,,72770,Manual,Petrol,Hatchback,1.1,5.0,County down,2022-10-08 02:14:20.846852,usedcarsni.com/2007-Hyundai-Amica-1-1-Atlantic-5dr-308388438?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Hatch 1.6  One  3dr,1595,,91000,Manual,Petrol,Hatchback,1.6,3.0,Holywood,2022-10-08 02:14:20.850353,usedcarsni.com/2005-MINI-Hatch-1-6-One-3dr-308448817?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 1.9  S  TDI  5dr,1595,,157000,Manual,Diesel,Hatchback,1.9,5.0,Belfast,2022-10-08 02:14:20.853354,usedcarsni.com/2004-Volkswagen-Golf-1-9-S-TDI-5dr-308516392?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Clio 1.2  TCE  Dynamique  SX  3dr,1600,,113000,Manual,Petrol,Hatchback,1.1,3.0,Limavady,2022-10-08 02:14:20.857356,usedcarsni.com/2008-Renault-Clio-1-2-TCE-Dynamique-SX-3dr-308340553?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C5 2.0  HDI  16V  VTR+  4dr,1600,,130772,Manual,Diesel,Saloon,2.0,4.0,Ballymoney,2022-10-08 02:14:20.860352,usedcarsni.com/2008-Citroen-C5-2-0-HDI-16V-VTR-4dr-308445667?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 2.2  i-CTDi  SE  5dr,1650,,220000,Manual,Diesel,Hatchback,2.2,5.0,Coalisland,2022-10-08 02:14:20.863853,usedcarsni.com/2008-Honda-Civic-2-2-i-CTDi-SE-5dr-304766699?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C3 1.1i  Desire  5dr,1650,,65000,Manual,Petrol,Hatchback,1.1,5.0,Coleraine,2022-10-08 02:14:20.866852,usedcarsni.com/2007-Citroen-C3-1-1i-Desire-5dr-306812501?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volvo V50 2.0D  SE  5dr  [Euro  4],1650,,147380,Manual 6 speed,Diesel,Estate,2.0,5.0,Coleraine,2022-10-08 02:14:20.871354,usedcarsni.com/2006-Volvo-V50-2-0D-SE-5dr-Euro-4-307964207?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 2 1.5  Sport  3dr,1650,,83000,Manual,Petrol,Hatchback,1.5,3.0,Bangor,2022-10-08 02:14:20.875352,usedcarsni.com/2008-Mazda-2-1-5-Sport-3dr-308003855?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 206 2.0  SE  2dr,1650,,72000,Manual,Petrol,Saloon,2.0,2.0,Kilkeel,2022-10-08 02:14:20.878353,usedcarsni.com/2003-Peugeot-206-2-0-SE-2dr-308151973?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Polo 1.2  E  55  3dr,1995,,93000,Manual,Petrol,Hatchback,1.2,3.0,Lisburn,2022-10-08 02:14:21.427862,usedcarsni.com/2006-Volkswagen-Polo-1-2-E-55-3dr-301361693?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C200  CDI  SE  3dr,1995,,146300,Manual,Diesel,Coupe,2.1,3.0,Portadown,2022-10-08 02:14:21.431360,usedcarsni.com/2006-Mercedes-C-Class-C200-CDI-SE-3dr-301822354?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Micra 1.5  dCi  86  Acenta  5dr,1995,,161000,Manual,Diesel,Hatchback,1.5,5.0,Portadown,2022-10-08 02:14:21.434861,usedcarsni.com/2010-Nissan-Micra-1-5-dCi-86-Acenta-5dr-302372709?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Touran 1.6  S  5dr  [7  Seat],1995,,119000,Manual,Petrol,MPV,1.6,5.0,Holywood,2022-10-08 02:14:21.437860,usedcarsni.com/2005-Volkswagen-Touran-1-6-S-5dr-7-Seat-304856278?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Agila 1.0  12V  Expression  5dr,1995,,75500,Manual,Petrol,Hatchback,1.0,5.0,County down,2022-10-08 02:14:21.440860,usedcarsni.com/2009-Vauxhall-Agila-1-0-12V-Expression-5dr-307882225?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.4  M  play  3dr,1995,,105189,Manual,Petrol,Hatchback,1.4,3.0,Newtownards,2022-10-08 02:14:21.444861,usedcarsni.com/2007-Peugeot-207-1-4-M-play-3dr-307965774?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Verso 2.2  D-4D  SR  5dr,1995,,149000,Manual,Diesel,MPV,2.2,5.0,Bangor,2022-10-08 02:14:21.448861,usedcarsni.com/2008-Toyota-Verso-2-2-D-4D-SR-5dr-308103932?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 1.4  i-Dsi  SE  5dr,1995,,141000,Manual,Petrol,Hatchback,1.3,5.0,Lisburn,2022-10-08 02:14:21.451860,usedcarsni.com/2007-Honda-Civic-1-4-i-Dsi-SE-5dr-308112257?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.25  Zetec  3dr  [Climate],1995,,55000,Manual,Petrol,Hatchback,1.2,3.0,Bt8 8fu,2022-10-08 02:14:21.455362,usedcarsni.com/2007-Ford-Fiesta-1-25-Zetec-3dr-Climate-308209791?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 5 Series 520d  SE  4dr,1995,,166000,Manual,Diesel,Saloon,2.0,4.0,Dungannon,2022-10-08 02:14:21.459861,usedcarsni.com/2007-BMW-5-Series-520d-SE-4dr-308312659?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Polo 1.4  S  75  5dr  [AC],1995,,85000,Manual,Petrol,Hatchback,1.4,5.0,Lisburn,2022-10-08 02:14:21.463861,usedcarsni.com/2003-Volkswagen-Polo-1-4-S-75-5dr-AC-308376691?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Meriva 1.4i  16V  Active  Plus  5dr,1999,,63667,Manual,Petrol,MPV,1.4,5.0,County armagh,2022-10-08 02:14:21.467861,usedcarsni.com/2010-Vauxhall-Meriva-1-4i-16V-Active-Plus-5dr-308620214?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Sunny 1.6  LX  5dr  Auto,2000,,70000,Automatic,Petrol,Hatchback,1.6,5.0,Portadown,2022-10-08 02:14:21.470860,usedcarsni.com/1995-Nissan-Sunny-1-6-LX-5dr-Auto-281905862?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Astra 1.4i  16V  Energy  5dr,2000,,74477,Manual,Petrol,Hatchback,1.4,5.0,Richhill,2022-10-08 02:14:21.475360,usedcarsni.com/2007-Vauxhall-Astra-1-4i-16V-Energy-5dr-304000519?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Transit Connect Low  Roof  Van  TDCi  75ps,2000,,160000,Manual,Diesel,Van,1.8,0,County antrim,2022-10-08 02:14:21.480860,usedcarsni.com/2008-Ford-Transit-Connect-Low-Roof-Van-TDCi-75ps-307929122?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Passat 1.9  S  TDI  4dr,2000,,99000,Manual,Diesel,Saloon,1.9,4.0,County down,2022-10-08 02:14:21.484360,usedcarsni.com/2006-Volkswagen-Passat-1-9-S-TDI-4dr-308059194?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Megane 1.5  dCi  86  Expression  5dr,2100,,109875,Manual,Diesel,Hatchback,1.5,5.0,Downpatrick,2022-10-08 02:14:21.487360,usedcarsni.com/2009-Renault-Megane-1-5-dCi-86-Expression-5dr-307882289?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 1.9  TDIe  5dr,2100,,190000,Manual,Diesel,Hatchback,1.9,5.0,Larne,2022-10-08 02:14:21.492360,usedcarsni.com/2009-Audi-A3-1-9-TDIe-5dr-308395259?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mitsubishi Colt 1.1  Black  5dr,2150,,14650,Manual,PETROL,Hatchback,1.1,5.0,Armagh,2022-10-08 02:14:21.497360,usedcarsni.com/2005-Mitsubishi-Colt-1-1-Black-5dr-307240074?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C3 1.4  HDi  VTR+  5dr,2150,,130000,Manual,Diesel,Hatchback,1.4,5.0,Armagh,2022-10-08 02:14:21.500860,usedcarsni.com/2012-Citroen-C3-1-4-HDi-VTR-5dr-307997867?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Astra 1.8  VVT  Design  2dr,2295,,94000,Manual,Petrol,Convertible,1.8,3.0,County antrim,2022-10-08 02:14:22.619195,usedcarsni.com/2008-Vauxhall-Astra-1-8-VVT-Design-2dr-282341814?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota RAV4 2.0  D-4D  XT-R  5dr,2295,,151000,Manual,Diesel,Sport utility vehicle,2.0,5.0,Portadown,2022-10-08 02:14:22.622692,usedcarsni.com/2005-Toyota-RAV4-2-0-D-4D-XT-R-5dr-290595516?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 407 2.0  HDi  140  SR  Connectnav  4dr,2295,,115391,Manual,Diesel,Saloon,2.0,4.0,Ballymena,2022-10-08 02:14:22.626193,usedcarsni.com/2008-Peugeot-407-2-0-HDi-140-SR-Connectnav-4dr-304426890?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Polo 1.2  E  55  5dr,2295,,39000,Manual,Petrol,Hatchback,1.2,5.0,Belfast,2022-10-08 02:14:22.629192,usedcarsni.com/2007-Volkswagen-Polo-1-2-E-55-5dr-308615375?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
