title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Toyota Hilux,1395,,0,,,,0,0,Armagh and banbridge,2023-02-17 14:12:52.790886,usedcarsni.com/2021-Toyota-Hilux-315086567?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Peugeot 407 2.0  HDi  136  SE  4dr,1400,,101000,Manual,Diesel,Saloon,2.0,4.0,Middletown,2023-02-17 14:12:52.791887,usedcarsni.com/2007-Peugeot-407-2-0-HDi-136-SE-4dr-314298415?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Jeep Grand Cherokee 3.0  CRD  5dr  Auto,1400,,158373,Automatic/Other,Diesel,Sport utility vehicle,3.0,5.0,Belfast,2023-02-17 14:12:52.792884,usedcarsni.com/2005-Jeep-Grand-Cherokee-3-0-CRD-5dr-Auto-314822877?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Citroen C4 Picasso 1.6HDi  16V  VTR  Plus  5dr  EGS  [5  Seat],1475,,167000,Automatic/Other,Diesel,MPV,1.6,5.0,County tyrone,2023-02-17 14:12:52.793884,usedcarsni.com/2010-Citroen-C4-Picasso-1-6HDi-16V-VTR-Plus-5dr-EGS-5-Seat-314961332?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Honda FR-V 2.0  i-VTEC  Sport  5dr,1495,,124000,Manual,Petrol,MPV,2.0,5.0,Ballyclare,2023-02-17 14:12:52.794886,usedcarsni.com/2006-Honda-FR-V-2-0-i-VTEC-Sport-5dr-313788380?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Volkswagen Jetta 1.9  S  TDI  PD  4dr,1495,,181000,Manual,Diesel,Saloon,1.9,4.0,County armagh,2023-02-17 14:12:52.796387,usedcarsni.com/2006-Volkswagen-Jetta-1-9-S-TDI-PD-4dr-315039767?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Volkswagen Polo 1.2  E  55  3dr,1495,,120000,Manual,Petrol,Hatchback,1.2,3.0,Strabane,2023-02-17 14:12:52.797886,usedcarsni.com/2005-Volkswagen-Polo-1-2-E-55-3dr-315254163?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Vauxhall Zafira 1.6i  [115]  Design  5dr,1500,,141000,Manual,Petrol,MPV,1.6,5.0,Coleraine,2023-02-17 14:12:52.798887,usedcarsni.com/2009-Vauxhall-Zafira-1-6i-115-Design-5dr-315076087?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Jaguar XJ Series XJ8  3.5  V8  SE  4dr  Auto,1500,,0,Automatic,Petrol,Saloon,3.6,4.0,Ballyclare,2023-02-17 14:12:52.799885,usedcarsni.com/2003-Jaguar-XJ-Series-XJ8-3-5-V8-SE-4dr-Auto-312487866?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Toyota Corolla Verso 2.2  D-4D  T180  5dr,1550,,110500,Manual,Diesel,MPV,2.2,5.0,Annalong,2023-02-17 14:12:53.438405,usedcarsni.com/2007-Toyota-Corolla-Verso-2-2-D-4D-T180-5dr-313661492?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Vectra 1.9  CDTi  Exclusiv  [120]  5dr,1550,,119000,Manual,Diesel,Saloon,1.9,5.0,Enniskillen,2023-02-17 14:12:53.439905,usedcarsni.com/2006-Vauxhall-Vectra-1-9-CDTi-Exclusiv-120-5dr-314305315?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  16v  VVTi  GS  3dr,1550,,56600,Manual,Petrol,Hatchback,1.0,3.0,Kilkeel,2023-02-17 14:12:53.440905,usedcarsni.com/1999-Toyota-Yaris-1-0-16v-VVTi-GS-3dr-314698553?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Clio 1.2  TCE  Expression  3dr,1550,,107000,Manual,Petrol,Hatchback,1.1,3.0,Enniskillen,2023-02-17 14:12:53.441909,usedcarsni.com/2008-Renault-Clio-1-2-TCE-Expression-3dr-313631597?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.0  D-4D  T2  5dr,1575,,208000,Manual,Diesel,Estate,2.0,5.0,Armagh,2023-02-17 14:12:53.443406,usedcarsni.com/2009-Toyota-Avensis-2-0-D-4D-T2-5dr-314029884?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Modus 1.2  Expression  5dr  [Euro  4],1650,,62000,Manual,Petrol,MPV,1.1,5.0,Ballymena,2023-02-17 14:12:53.444405,usedcarsni.com/2008-Renault-Modus-1-2-Expression-5dr-Euro-4-314691363?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Insignia 2.0  CDTi  SRi  [160]  5dr,1650,,225000,Manual,Diesel,Hatchback,2.0,5.0,Derry,2023-02-17 14:12:53.445405,usedcarsni.com/2009-Vauxhall-Insignia-2-0-CDTi-SRi-160-5dr-314878193?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 2.2  i-CTDi  SE  5dr,1650,,220000,Manual,Diesel,Hatchback,2.2,5.0,Coalisland,2023-02-17 14:12:53.446405,usedcarsni.com/2008-Honda-Civic-2-2-i-CTDi-SE-5dr-304766699?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.6  16v  VVT  Dynamique  TomTom  5dr,1650,,77000,Manual,Petrol,MPV,1.6,5.0,Enniskillen,2023-02-17 14:12:53.447405,usedcarsni.com/2010-Renault-Grand-Scenic-1-6-16v-VVT-Dynamique-TomTom-5dr-314988103?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C1 1.0i  Rhythm  3dr,1650,,131000,Manual,Petrol,Hatchback,1.0,3.0,Newtownards,2023-02-17 14:12:53.448908,usedcarsni.com/2007-Citroen-C1-1-0i-Rhythm-3dr-315246553?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.2i  16V  SXi  3dr,1675,,55000,Manual,Petrol,Hatchback,1.2,3.0,Newry,2023-02-17 14:12:53.449906,usedcarsni.com/2003-Vauxhall-Corsa-1-2i-16V-SXi-3dr-314599339?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Ka 1.2  Style  3dr,1695,,80000,Manual,Petrol,Hatchback,1.2,3.0,Strabane,2023-02-17 14:12:53.451406,usedcarsni.com/2009-Ford-Ka-1-2-Style-3dr-315252768?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 2 1.4  Antares  5dr,1785,,70500,Manual 5 speed,Petrol,Hatchback,1.4,5.0,Newtownabbey,2023-02-17 14:12:53.452406,usedcarsni.com/2007-Mazda-2-1-4-Antares-5dr-314731723?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T3  3dr,1790,,0,,121000 Miles,Manual,0,0,3 door,2023-02-17 14:12:53.453905,usedcarsni.com/2006-Toyota-Yaris-1-0-VVT-i-T3-3dr-314475853?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 cc 1.6  16V  Sport  2dr,1795,,51000,Manual,Petrol,Convertible,1.6,2.0,Bangor,2023-02-17 14:12:53.454906,usedcarsni.com/2009-Peugeot-207-cc-1-6-16V-Sport-2dr-315247556?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Daihatsu Terios 1.5  16v,1795,,184467,Manual,Petrol,Hatchback,1.5,5.0,Ballymena,2023-02-17 14:12:53.456407,usedcarsni.com/2010-Daihatsu-Terios-1-5-16v-314591431?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Note 1.4  Acenta  5dr,1800,,92000,Manual,Petrol,MPV,1.4,5.0,Derrynoose,2023-02-17 14:12:53.457406,usedcarsni.com/2009-Nissan-Note-1-4-Acenta-5dr-315237748?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Modus 1.2  Oasis  5dr,1850,,95000,Manual,Petrol,MPV,1.1,5.0,Belfast,2023-02-17 14:12:53.458405,usedcarsni.com/2006-Renault-Modus-1-2-Oasis-5dr-314373453?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.5  dCi  Dynamique  5dr,1895,,150000,Manual,Diesel,MPV,1.5,5.0,Ballyclare,2023-02-17 14:12:53.459405,usedcarsni.com/2010-Renault-Grand-Scenic-1-5-dCi-Dynamique-5dr-315240859?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307 2.0  S  HDi  90  [AC]  5dr,1950,,106000,Manual,Diesel,Hatchback,2.0,5.0,Kesh,2023-02-17 14:12:53.460905,usedcarsni.com/2004-Peugeot-307-2-0-S-HDi-90-AC-5dr-313447432?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 2.0  GT  Sport  TDI  3dr,2400,,160000,Manual,Diesel,Hatchback,2.0,3.0,Newry,2023-02-17 14:12:54.007197,usedcarsni.com/2008-Volkswagen-Golf-2-0-GT-Sport-TDI-3dr-314691758?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 3 Series CI,2450,,1214000,Automatic/Other,Petrol,Convertible,2.5,2.0,Newtownabbey,2023-02-17 14:12:54.008199,usedcarsni.com/2003-BMW-3-Series-CI-314692393?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar X-Type 3.0  V6  Sovereign  4dr  Auto,2450,,105000,Automatic/Other,Petrol,Saloon,3.0,4.0,Belfast,2023-02-17 14:12:54.009199,usedcarsni.com/2007-Jaguar-X-Type-3-0-V6-Sovereign-4dr-Auto-314692440?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T2  3dr,2450,,75000,Manual,Petrol,Hatchback,1.0,3.0,Newry,2023-02-17 14:12:54.010698,usedcarsni.com/2008-Toyota-Yaris-1-0-VVT-i-T2-3dr-314737554?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C180  Elegance  4dr  Auto,2450,,41600,Automatic/Other,Petrol,Saloon,1.8,4.0,Omagh(uk),2023-02-17 14:12:54.011699,usedcarsni.com/1996-Mercedes-C-Class-C180-Elegance-4dr-Auto-314947765?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Polo 1.2  E  55  5dr,2450,,96924,Manual,Petrol,Hatchback,1.2,5.0,Belfast,2023-02-17 14:12:54.013199,usedcarsni.com/2007-Volkswagen-Polo-1-2-E-55-5dr-315182360?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A6 2.0  TDI  DPF  Limited  Edition  4dr  Multitronic,2475,,200000,Semi-Automatic,Diesel,Saloon,2.0,4.0,Lisnaskea,2023-02-17 14:12:54.014199,usedcarsni.com/2008-Audi-A6-2-0-TDI-DPF-Limited-Edition-4dr-Multitronic-314785122?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 308 1.6  HDi  92  Active  5dr,2495,,109131,Manual,Diesel,Hatchback,1.6,5.0,Antrim,2023-02-17 14:12:54.015699,usedcarsni.com/2012-Peugeot-308-1-6-HDi-92-Active-5dr-313077830?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Mondeo 2.0  Zetec  5dr,2495,,54347,Manual,Petrol,Saloon,2.0,5.0,Ballymoney,2023-02-17 14:12:54.016699,usedcarsni.com/2009-Ford-Mondeo-2-0-Zetec-5dr-314949493?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Auris 1.6  VVTi  SR  5dr,2495,,118000,Manual,Petrol,Hatchback,1.6,5.0,Newry,2023-02-17 14:12:54.017697,usedcarsni.com/2009-Toyota-Auris-1-6-VVTi-SR-5dr-314537466?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki SX4 1.6  GL  5dr,2495,,106450,Manual,Petrol,Hatchback,1.6,5.0,Lisburn,2023-02-17 14:12:54.019199,usedcarsni.com/2008-Suzuki-SX4-1-6-GL-5dr-314828631?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i10 1.2  Comfort  5dr,2495,,0,,89000 Miles,Manual,0,0,5 door,2023-02-17 14:12:54.020699,usedcarsni.com/2010-Hyundai-i10-1-2-Comfort-5dr-314855212?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Daihatsu Terios LIMITED  1.5  2WD  5d  104  BHP,2495,,0,,119000 Miles,Manual,0,0,5 door,2023-02-17 14:12:54.022197,usedcarsni.com/2009-Daihatsu-Terios-LIMITED-1-5-2WD-5d-104-BHP-315097562?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.3  VVT-i  Blue  5dr,2495,,92000,Manual,Petrol,Hatchback,1.3,5.0,Ballygowan,2023-02-17 14:12:54.023199,usedcarsni.com/2004-Toyota-Yaris-1-3-VVT-i-Blue-5dr-315175537?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Chevrolet Spark 1.0i  LS  5dr,2495,,82000,Manual,Petrol,Hatchback,1.0,5.0,Ballymena,2023-02-17 14:12:54.024696,usedcarsni.com/2013-Chevrolet-Spark-1-0i-LS-5dr-311266029?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.6  TDCi  115  Zetec  5dr,2495,,140000,Manual,Diesel,Hatchback,1.6,5.0,Richill,2023-02-17 14:12:54.025699,usedcarsni.com/2011-Ford-Focus-1-6-TDCi-115-Zetec-5dr-307965554?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Exeo 2.0  TDI  CR  SE  Tech  4dr  [143],2495,,210000,Manual,Diesel,Saloon,2.0,4.0,Ballyclare,2023-02-17 14:12:54.027196,usedcarsni.com/2010-Seat-Exeo-2-0-TDI-CR-SE-Tech-4dr-143-309792082?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Grand Vitara 2.0  16v  5dr,2495,,119000,Manual,Petrol,Sport utility vehicle,2.0,5.0,Ballyclare,2023-02-17 14:12:54.028198,usedcarsni.com/2008-Suzuki-Grand-Vitara-2-0-16v-5dr-314185773?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 5008 1.6  HDi  110  Sport  5dr,2495,,116000,Manual,Diesel,MPV,1.6,5.0,Mullusk,2023-02-17 14:12:54.029199,usedcarsni.com/2010-Peugeot-5008-1-6-HDi-110-Sport-5dr-314167261?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C220  CDI  Classic  SE  4dr  Auto,2495,,99000,Automatic,Diesel,Saloon,2.1,4.0,Belfast,2023-02-17 14:12:54.030699,usedcarsni.com/2004-Mercedes-C-Class-C220-CDI-Classic-SE-4dr-Auto-307987800?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Grand Vitara 1.6  VVT  3dr,2599,,81000,Manual,Petrol,Sport utility vehicle,1.6,3.0,Mallusk,2023-02-17 14:12:54.617205,usedcarsni.com/2006-Suzuki-Grand-Vitara-1-6-VVT-3dr-314235576?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Leon 1.9  TDI  S  5dr,2650,,119800,Manual,Diesel,Hatchback,1.9,5.0,Ballymena,2023-02-17 14:12:54.618205,usedcarsni.com/2009-Seat-Leon-1-9-TDI-S-5dr-314424322?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C1 1.0i  VTR  3dr,2650,,112000,Manual,Petrol,Hatchback,1.0,3.0,Ballinderry upper,2023-02-17 14:12:54.619704,usedcarsni.com/2013-Citroen-C1-1-0i-VTR-3dr-315087708?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.6  TDCi  Zetec  S  3dr,2650,,122000,Manual,Diesel,Hatchback,1.6,3.0,Stewartstown,2023-02-17 14:12:54.620705,usedcarsni.com/2010-Ford-Fiesta-1-6-TDCi-Zetec-S-3dr-315240938?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
