title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Honda FR-V 2.0  i-VTEC  Sport  5dr,1495,,124000,Manual,Petrol,MPV,2.0,5.0,Ballyclare,2023-02-11 18:28:11.511174,usedcarsni.com/2006-Honda-FR-V-2-0-i-VTEC-Sport-5dr-313788380?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Audi A4 2.0  TDi  SE  5dr,1500,,255000,Manual,Diesel,Estate,2.0,5.0,Magherafelt,2023-02-11 18:28:11.515174,usedcarsni.com/2006-Audi-A4-2-0-TDi-SE-5dr-314837005?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Jaguar XJ Series XJ8  3.5  V8  SE  4dr  Auto,1500,,0,Automatic,Petrol,Saloon,3.6,4.0,Ballyclare,2023-02-11 18:28:11.518174,usedcarsni.com/2003-Jaguar-XJ-Series-XJ8-3-5-V8-SE-4dr-Auto-312487866?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
BMW 3 Series 320d  SE  4dr,1500,,146000,Manual,Diesel,Saloon,2.0,4.0,Armagh,2023-02-11 18:28:11.521176,usedcarsni.com/2007-BMW-3-Series-320d-SE-4dr-314864824?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Peugeot 407 2.0  HDi  136  SE  4dr,1500,,101000,Manual,Diesel,Saloon,2.0,4.0,Middletown,2023-02-11 18:28:11.524675,usedcarsni.com/2007-Peugeot-407-2-0-HDi-136-SE-4dr-314298415?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Volkswagen Golf TDI,1550,,173500,Manual,Diesel,Hatchback,1.9,5.0,Culmore,2023-02-11 18:28:11.527674,usedcarsni.com/2007-Volkswagen-Golf-TDI-313565451?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Toyota Corolla Verso 2.2  D-4D  T180  5dr,1550,,110500,Manual,Diesel,MPV,2.2,5.0,Annalong,2023-02-11 18:28:11.531175,usedcarsni.com/2007-Toyota-Corolla-Verso-2-2-D-4D-T180-5dr-313661492?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Vauxhall Vectra 1.9  CDTi  Exclusiv  [120]  5dr,1550,,119000,Manual,Diesel,Saloon,1.9,5.0,Enniskillen,2023-02-11 18:28:11.534674,usedcarsni.com/2006-Vauxhall-Vectra-1-9-CDTi-Exclusiv-120-5dr-314305315?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Renault Clio 1.2  TCE  Expression  3dr,1550,,107000,Manual,Petrol,Hatchback,1.1,3.0,Enniskillen,2023-02-11 18:28:11.537676,usedcarsni.com/2008-Renault-Clio-1-2-TCE-Expression-3dr-313631597?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Toyota Yaris 1.0  16v  VVTi  GS  3dr,1550,,56600,Manual,Petrol,Hatchback,1.0,3.0,Kilkeel,2023-02-11 18:28:11.540675,usedcarsni.com/1999-Toyota-Yaris-1-0-16v-VVTi-GS-3dr-314698553?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Toyota Avensis 2.0  D-4D  T2  5dr,1575,,208000,Manual,Diesel,Estate,2.0,5.0,Armagh,2023-02-11 18:28:12.076701,usedcarsni.com/2009-Toyota-Avensis-2-0-D-4D-T2-5dr-314029884?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C3 1.4i  LX  5dr,1595,,67134,Manual,Petrol,Hatchback,1.4,5.0,Donaghadee,2023-02-11 18:28:12.080200,usedcarsni.com/2003-Citroen-C3-1-4i-LX-5dr-315005538?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307 cc 1.6  S  2dr,1600,,113000,Manual,Petrol,Convertible,1.6,2.0,Greenisland/carrickfergus,2023-02-11 18:28:12.083699,usedcarsni.com/2007-Peugeot-307-cc-1-6-S-2dr-313443831?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford C-max 1.6  Zetec  5dr,1650,,147000,Manual,Petrol,MPV,1.6,5.0,Lurgan,2023-02-11 18:28:12.087199,usedcarsni.com/2010-Ford-C-max-1-6-Zetec-5dr-314780440?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Insignia 2.0  CDTi  SRi  [160]  5dr,1650,,225000,Manual,Diesel,Hatchback,2.0,5.0,Derry,2023-02-11 18:28:12.090702,usedcarsni.com/2009-Vauxhall-Insignia-2-0-CDTi-SRi-160-5dr-314878193?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.6  16v  VVT  Dynamique  TomTom  5dr,1650,,77000,Manual,Petrol,MPV,1.6,5.0,Enniskillen,2023-02-11 18:28:12.094200,usedcarsni.com/2010-Renault-Grand-Scenic-1-6-16v-VVT-Dynamique-TomTom-5dr-314988103?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Modus 1.2  Expression  5dr  [Euro  4],1650,,62000,Manual,Petrol,MPV,1.1,5.0,Ballymena,2023-02-11 18:28:12.097200,usedcarsni.com/2008-Renault-Modus-1-2-Expression-5dr-Euro-4-314691363?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 2.2  i-CTDi  SE  5dr,1650,,220000,Manual,Diesel,Hatchback,2.2,5.0,Coalisland,2023-02-11 18:28:12.100699,usedcarsni.com/2008-Honda-Civic-2-2-i-CTDi-SE-5dr-304766699?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.2i  16V  SXi  3dr,1675,,55000,Manual,Petrol,Hatchback,1.2,3.0,Newry,2023-02-11 18:28:12.103700,usedcarsni.com/2003-Vauxhall-Corsa-1-2i-16V-SXi-3dr-314599339?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T3  3dr,1790,,0,,121000 Miles,Manual,0,0,3 door,2023-02-11 18:28:12.107701,usedcarsni.com/2006-Toyota-Yaris-1-0-VVT-i-T3-3dr-314475853?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Zafira 1.6i  Club  5dr,1795,,98000,Manual,Petrol,MPV,1.6,5.0,Newtownards,2023-02-11 18:28:12.110699,usedcarsni.com/2008-Vauxhall-Zafira-1-6i-Club-5dr-314370045?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Daihatsu Terios 1.5  16v,1795,,184467,Manual,Petrol,Hatchback,1.5,5.0,Ballymena,2023-02-11 18:28:12.114200,usedcarsni.com/2010-Daihatsu-Terios-1-5-16v-314591431?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Ka 1.2  Style  3dr,1795,,70000,Manual,Petrol,Hatchback,1.2,3.0,Ballymena,2023-02-11 18:28:12.117700,usedcarsni.com/2009-Ford-Ka-1-2-Style-3dr-314530806?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.4  HDi  Verve  3dr,1850,,127000,Manual,Diesel,Hatchback,1.4,3.0,Banbridge,2023-02-11 18:28:12.120199,usedcarsni.com/2009-Peugeot-207-1-4-HDi-Verve-3dr-313048365?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 2 1.4  Antares  5dr,1850,,74000,Manual 5 speed,Petrol,Hatchback,1.4,5.0,Newtownabbey,2023-02-11 18:28:12.123699,usedcarsni.com/2007-Mazda-2-1-4-Antares-5dr-314731723?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 3 1.6  TS  5dr,1850,,76000,Manual,Petrol,Hatchback,1.6,5.0,Belfast,2023-02-11 18:28:12.126700,usedcarsni.com/2005-Mazda-3-1-6-TS-5dr-314885341?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.8  LX  5dr,1899,,93000,Manual,Petrol,Hatchback,1.8,5.0,Belfast,2023-02-11 18:28:12.129699,usedcarsni.com/2006-Ford-Focus-1-8-LX-5dr-314945714?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Chevrolet Aveo 1.2  LS  5dr,1950,,109304,Manual,Petrol,Hatchback,1.2,5.0,Coleraine,2023-02-11 18:28:12.132698,usedcarsni.com/2009-Chevrolet-Aveo-1-2-LS-5dr-311319392?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.6  Zetec  5dr  [Climate  Pack],1950,,71000,Manual,Petrol,Hatchback,1.6,5.0,Moneyreagh,2023-02-11 18:28:12.136202,usedcarsni.com/2005-Ford-Focus-1-6-Zetec-5dr-Climate-Pack-311713695?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307 2.0  S  HDi  90  [AC]  5dr,1950,,106000,Manual,Diesel,Hatchback,2.0,5.0,Kesh,2023-02-11 18:28:12.139700,usedcarsni.com/2004-Peugeot-307-2-0-S-HDi-90-AC-5dr-313447432?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.6  16v  VVT  Dynamique  5dr,2350,,86000,Manual,Petrol,MPV,1.6,5.0,Belfast,2023-02-11 18:28:12.696588,usedcarsni.com/2010-Renault-Grand-Scenic-1-6-16v-VVT-Dynamique-5dr-314728771?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 3008 1.6  HDi  Sport  5dr,2350,,150000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Castlederg,2023-02-11 18:28:12.700088,usedcarsni.com/2010-Peugeot-3008-1-6-HDi-Sport-5dr-314880800?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.25  Zetec  3dr  [82],2350,,128000,Manual,Petrol,Hatchback,1.2,3.0,Coagh,2023-02-11 18:28:12.703588,usedcarsni.com/2009-Ford-Fiesta-1-25-Zetec-3dr-82-312945519?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes A-Class A180  CDI  Avantgarde  SE  5dr,2395,,97000,Manual,Diesel,Hatchback,2.0,5.0,Newry,2023-02-11 18:28:12.706587,usedcarsni.com/2007-Mercedes-A-Class-A180-CDI-Avantgarde-SE-5dr-309241594?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Passat 2.0  Sport  TDI  4dr  DSG,2400,,148900,Semi-Automatic,Diesel,Saloon,2.0,4.0,County down,2023-02-11 18:28:12.709587,usedcarsni.com/2007-Volkswagen-Passat-2-0-Sport-TDI-4dr-DSG-314606158?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 2.0  GT  Sport  TDI  3dr,2400,,160000,Manual,Diesel,Hatchback,2.0,3.0,Newry,2023-02-11 18:28:12.712590,usedcarsni.com/2008-Volkswagen-Golf-2-0-GT-Sport-TDI-3dr-314691758?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar X-Type 3.0  V6  Sovereign  4dr  Auto,2450,,105000,Automatic/Other,Petrol,Saloon,3.0,4.0,Belfast,2023-02-11 18:28:12.716088,usedcarsni.com/2007-Jaguar-X-Type-3-0-V6-Sovereign-4dr-Auto-314692440?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 3 Series CI,2450,,1214000,Automatic/Other,Petrol,Convertible,2.5,2.0,Newtownabbey,2023-02-11 18:28:12.719588,usedcarsni.com/2003-BMW-3-Series-CI-314692393?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T2  3dr,2450,,75000,Manual,Petrol,Hatchback,1.0,3.0,Newry,2023-02-11 18:28:12.723589,usedcarsni.com/2008-Toyota-Yaris-1-0-VVT-i-T2-3dr-314737554?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A6 2.0  TDI  DPF  Limited  Edition  4dr  Multitronic,2475,,200000,Semi-Automatic,Diesel,Saloon,2.0,4.0,Lisnaskea,2023-02-11 18:28:12.728088,usedcarsni.com/2008-Audi-A6-2-0-TDI-DPF-Limited-Edition-4dr-Multitronic-314785122?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.0  D-4D  T3-X  4dr,2490,,123000,Manual,Diesel,Saloon,2.0,4.0,Kesh,2023-02-11 18:28:12.733088,usedcarsni.com/2007-Toyota-Avensis-2-0-D-4D-T3-X-4dr-314600764?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.6  TDCi  115  Zetec  5dr,2495,,140000,Manual,Diesel,Hatchback,1.6,5.0,Richill,2023-02-11 18:28:12.738589,usedcarsni.com/2011-Ford-Focus-1-6-TDCi-115-Zetec-5dr-307965554?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 308 1.6  HDi  92  Active  5dr,2495,,109131,Manual,Diesel,Hatchback,1.6,5.0,Antrim,2023-02-11 18:28:12.744090,usedcarsni.com/2012-Peugeot-308-1-6-HDi-92-Active-5dr-313077830?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C180K  Elegance  SE  4dr  Auto,2495,,78000,Semi-Automatic,Petrol,Saloon,1.8,4.0,Cullybackey,2023-02-11 18:28:12.747587,usedcarsni.com/2005-Mercedes-C-Class-C180K-Elegance-SE-4dr-Auto-313244481?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C220  CDI  Classic  SE  4dr  Auto,2495,,99000,Automatic,Diesel,Saloon,2.1,4.0,Belfast,2023-02-11 18:28:12.751087,usedcarsni.com/2004-Mercedes-C-Class-C220-CDI-Classic-SE-4dr-Auto-307987800?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Insignia 1.8i  16V  SRi  Nav  5dr,2495,,90000,Manual,Petrol,Hatchback,1.8,5.0,Strabane,2023-02-11 18:28:12.754087,usedcarsni.com/2011-Vauxhall-Insignia-1-8i-16V-SRi-Nav-5dr-314365570?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Aygo 1.0  VVT-i  Blue  5dr,2495,,97000,Manual,Petrol,Hatchback,1.0,5.0,Glenavy,2023-02-11 18:28:12.758589,usedcarsni.com/2009-Toyota-Aygo-1-0-VVT-i-Blue-5dr-314476788?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 5008 1.6  HDi  110  Sport  5dr,2495,,116000,Manual,Diesel,MPV,1.6,5.0,Mullusk,2023-02-11 18:28:12.762587,usedcarsni.com/2010-Peugeot-5008-1-6-HDi-110-Sport-5dr-314167261?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Mondeo 2.0  Zetec  5dr,2495,,54347,Manual,Petrol,Saloon,2.0,5.0,Ballymoney,2023-02-11 18:28:12.766589,usedcarsni.com/2009-Ford-Mondeo-2-0-Zetec-5dr-314949493?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki SX4 1.6  GL  5dr,2495,,106450,Manual,Petrol,Hatchback,1.6,5.0,Lisburn,2023-02-11 18:28:12.769588,usedcarsni.com/2008-Suzuki-SX4-1-6-GL-5dr-314828631?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.2  D-4D  TR  5dr,2600,,133890,Manual,Diesel,Hatchback,2.2,5.0,Portrush,2023-02-11 18:28:13.347138,usedcarsni.com/2009-Toyota-Avensis-2-2-D-4D-TR-5dr-312195499?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Agila 1.2  16V  Club  5dr,2650,,130860,Manual,Petrol,Hatchback,1.2,5.0,Coleraine,2023-02-11 18:28:13.350139,usedcarsni.com/2009-Vauxhall-Agila-1-2-16V-Club-5dr-312373764?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Leon 1.9  TDI  S  5dr,2650,,119800,Manual,Diesel,Hatchback,1.9,5.0,Ballymena,2023-02-11 18:28:13.353638,usedcarsni.com/2009-Seat-Leon-1-9-TDI-S-5dr-314424322?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.4  Zetec  5dr,2650,,120000,Manual,Petrol,Hatchback,1.4,5.0,Dpk,2023-02-11 18:28:13.357138,usedcarsni.com/2009-Ford-Fiesta-1-4-Zetec-5dr-314474819?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
