title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Volkswagen Jetta 1.9  S  TDI  PD  4dr,1495,,181000,Manual,Diesel,Saloon,1.9,4.0,County armagh,2023-02-12 22:54:36.203584,usedcarsni.com/2006-Volkswagen-Jetta-1-9-S-TDI-PD-4dr-315039767?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Jaguar XJ Series XJ8  3.5  V8  SE  4dr  Auto,1500,,0,Automatic,Petrol,Saloon,3.6,4.0,Ballyclare,2023-02-12 22:54:36.204584,usedcarsni.com/2003-Jaguar-XJ-Series-XJ8-3-5-V8-SE-4dr-Auto-312487866?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Nissan Micra 1.2  Spirita  3dr,1500,,78656,Manual,Petrol,Hatchback,1.2,3.0,Waringstown,2023-02-12 22:54:36.205584,usedcarsni.com/2007-Nissan-Micra-1-2-Spirita-3dr-314178693?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Peugeot 407 2.0  HDi  136  SE  4dr,1500,,101000,Manual,Diesel,Saloon,2.0,4.0,Middletown,2023-02-12 22:54:36.206584,usedcarsni.com/2007-Peugeot-407-2-0-HDi-136-SE-4dr-314298415?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Audi A4 2.0  TDi  SE  5dr,1500,,255000,Manual,Diesel,Estate,2.0,5.0,Magherafelt,2023-02-12 22:54:36.208084,usedcarsni.com/2006-Audi-A4-2-0-TDi-SE-5dr-314837005?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Volkswagen Golf TDI,1550,,173500,Manual,Diesel,Hatchback,1.9,5.0,Culmore,2023-02-12 22:54:36.209084,usedcarsni.com/2007-Volkswagen-Golf-TDI-313565451?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Toyota Corolla Verso 2.2  D-4D  T180  5dr,1550,,110500,Manual,Diesel,MPV,2.2,5.0,Annalong,2023-02-12 22:54:36.210275,usedcarsni.com/2007-Toyota-Corolla-Verso-2-2-D-4D-T180-5dr-313661492?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Renault Clio 1.2  TCE  Expression  3dr,1550,,107000,Manual,Petrol,Hatchback,1.1,3.0,Enniskillen,2023-02-12 22:54:36.211084,usedcarsni.com/2008-Renault-Clio-1-2-TCE-Expression-3dr-313631597?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Toyota Yaris 1.0  16v  VVTi  GS  3dr,1550,,56600,Manual,Petrol,Hatchback,1.0,3.0,Kilkeel,2023-02-12 22:54:36.753602,usedcarsni.com/1999-Toyota-Yaris-1-0-16v-VVTi-GS-3dr-314698553?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.0  D-4D  T2  5dr,1575,,208000,Manual,Diesel,Estate,2.0,5.0,Armagh,2023-02-12 22:54:36.754604,usedcarsni.com/2009-Toyota-Avensis-2-0-D-4D-T2-5dr-314029884?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C3 1.4i  LX  5dr,1595,,67134,Manual,Petrol,Hatchback,1.4,5.0,Donaghadee,2023-02-12 22:54:36.756102,usedcarsni.com/2003-Citroen-C3-1-4i-LX-5dr-315005538?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 2.2  i-CTDi  SE  5dr,1650,,220000,Manual,Diesel,Hatchback,2.2,5.0,Coalisland,2023-02-12 22:54:36.757103,usedcarsni.com/2008-Honda-Civic-2-2-i-CTDi-SE-5dr-304766699?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford C-max 1.6  Zetec  5dr,1650,,147000,Manual,Petrol,MPV,1.6,5.0,Lurgan,2023-02-12 22:54:36.758102,usedcarsni.com/2010-Ford-C-max-1-6-Zetec-5dr-314780440?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Insignia 2.0  CDTi  SRi  [160]  5dr,1650,,225000,Manual,Diesel,Hatchback,2.0,5.0,Derry,2023-02-12 22:54:36.759602,usedcarsni.com/2009-Vauxhall-Insignia-2-0-CDTi-SRi-160-5dr-314878193?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.6  16v  VVT  Dynamique  TomTom  5dr,1650,,77000,Manual,Petrol,MPV,1.6,5.0,Enniskillen,2023-02-12 22:54:36.760602,usedcarsni.com/2010-Renault-Grand-Scenic-1-6-16v-VVT-Dynamique-TomTom-5dr-314988103?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Modus 1.2  Expression  5dr  [Euro  4],1650,,62000,Manual,Petrol,MPV,1.1,5.0,Ballymena,2023-02-12 22:54:36.761604,usedcarsni.com/2008-Renault-Modus-1-2-Expression-5dr-Euro-4-314691363?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.2i  16V  SXi  3dr,1675,,55000,Manual,Petrol,Hatchback,1.2,3.0,Newry,2023-02-12 22:54:36.762602,usedcarsni.com/2003-Vauxhall-Corsa-1-2i-16V-SXi-3dr-314599339?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T3  3dr,1790,,0,,121000 Miles,Manual,0,0,3 door,2023-02-12 22:54:36.764102,usedcarsni.com/2006-Toyota-Yaris-1-0-VVT-i-T3-3dr-314475853?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Zafira 1.6i  Club  5dr,1795,,98000,Manual,Petrol,MPV,1.6,5.0,Newtownards,2023-02-12 22:54:36.765102,usedcarsni.com/2008-Vauxhall-Zafira-1-6i-Club-5dr-314370045?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Daihatsu Terios 1.5  16v,1795,,184467,Manual,Petrol,Hatchback,1.5,5.0,Ballymena,2023-02-12 22:54:36.766102,usedcarsni.com/2010-Daihatsu-Terios-1-5-16v-314591431?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.4  HDi  Verve  3dr,1850,,127000,Manual,Diesel,Hatchback,1.4,3.0,Banbridge,2023-02-12 22:54:36.767102,usedcarsni.com/2009-Peugeot-207-1-4-HDi-Verve-3dr-313048365?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 2 1.4  Antares  5dr,1850,,74000,Manual 5 speed,Petrol,Hatchback,1.4,5.0,Newtownabbey,2023-02-12 22:54:36.768102,usedcarsni.com/2007-Mazda-2-1-4-Antares-5dr-314731723?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.25  Finesse  3dr,1850,,60090,Manual,Petrol,Hatchback,1.2,3.0,Londonderry,2023-02-12 22:54:36.769490,usedcarsni.com/2005-Ford-Fiesta-1-25-Finesse-3dr-315037163?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.8  LX  5dr,1899,,93000,Manual,Petrol,Hatchback,1.8,5.0,Belfast,2023-02-12 22:54:36.770602,usedcarsni.com/2006-Ford-Focus-1-8-LX-5dr-314945714?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307 2.0  S  HDi  90  [AC]  5dr,1950,,106000,Manual,Diesel,Hatchback,2.0,5.0,Kesh,2023-02-12 22:54:36.771602,usedcarsni.com/2004-Peugeot-307-2-0-S-HDi-90-AC-5dr-313447432?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.5  dCi  I-Music  5dr,1950,,195000,Manual,Diesel,MPV,1.5,5.0,Armagh,2023-02-12 22:54:36.772602,usedcarsni.com/2010-Renault-Grand-Scenic-1-5-dCi-I-Music-5dr-314719367?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 2 1.3  TS2  3dr,1950,,100000,Manual,Petrol,Hatchback,1.3,3.0,Belfast,2023-02-12 22:54:36.773602,usedcarsni.com/2008-Mazda-2-1-3-TS2-3dr-315006204?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Chevrolet Aveo 1.2  LS  5dr,1950,,109304,Manual,Petrol,Hatchback,1.2,5.0,Coleraine,2023-02-12 22:54:36.775104,usedcarsni.com/2009-Chevrolet-Aveo-1-2-LS-5dr-311319392?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.6  16v  VVT  Dynamique  5dr,2350,,86000,Manual,Petrol,MPV,1.6,5.0,Belfast,2023-02-12 22:54:37.340541,usedcarsni.com/2010-Renault-Grand-Scenic-1-6-16v-VVT-Dynamique-5dr-314728771?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 3008 1.6  HDi  Sport  5dr,2350,,150000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Castlederg,2023-02-12 22:54:37.341540,usedcarsni.com/2010-Peugeot-3008-1-6-HDi-Sport-5dr-314880800?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.2  D-4D  TR  5dr,2350,,133890,Manual,Diesel,Hatchback,2.2,5.0,Portrush,2023-02-12 22:54:37.343040,usedcarsni.com/2009-Toyota-Avensis-2-2-D-4D-TR-5dr-312195499?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.4  HDi  S  5dr  [AC],2395,,119944,Manual,Diesel,Hatchback,1.4,5.0,County antrim,2023-02-12 22:54:37.344040,usedcarsni.com/2009-Peugeot-207-1-4-HDi-S-5dr-AC-315012342?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes A-Class A180  CDI  Avantgarde  SE  5dr,2395,,97000,Manual,Diesel,Hatchback,2.0,5.0,Newry,2023-02-12 22:54:37.345040,usedcarsni.com/2007-Mercedes-A-Class-A180-CDI-Avantgarde-SE-5dr-309241594?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Passat 2.0  Sport  TDI  4dr  DSG,2400,,148900,Semi-Automatic,Diesel,Saloon,2.0,4.0,County down,2023-02-12 22:54:37.346040,usedcarsni.com/2007-Volkswagen-Passat-2-0-Sport-TDI-4dr-DSG-314606158?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 2.0  GT  Sport  TDI  3dr,2400,,160000,Manual,Diesel,Hatchback,2.0,3.0,Newry,2023-02-12 22:54:37.347540,usedcarsni.com/2008-Volkswagen-Golf-2-0-GT-Sport-TDI-3dr-314691758?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 3 Series CI,2450,,1214000,Automatic/Other,Petrol,Convertible,2.5,2.0,Newtownabbey,2023-02-12 22:54:37.348540,usedcarsni.com/2003-BMW-3-Series-CI-314692393?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Yaris 1.0  VVT-i  T2  3dr,2450,,75000,Manual,Petrol,Hatchback,1.0,3.0,Newry,2023-02-12 22:54:37.349540,usedcarsni.com/2008-Toyota-Yaris-1-0-VVT-i-T2-3dr-314737554?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar X-Type 3.0  V6  Sovereign  4dr  Auto,2450,,105000,Automatic/Other,Petrol,Saloon,3.0,4.0,Belfast,2023-02-12 22:54:37.350540,usedcarsni.com/2007-Jaguar-X-Type-3-0-V6-Sovereign-4dr-Auto-314692440?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A6 2.0  TDI  DPF  Limited  Edition  4dr  Multitronic,2475,,200000,Semi-Automatic,Diesel,Saloon,2.0,4.0,Lisnaskea,2023-02-12 22:54:37.351540,usedcarsni.com/2008-Audi-A6-2-0-TDI-DPF-Limited-Edition-4dr-Multitronic-314785122?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.6  TDCi  115  Zetec  5dr,2495,,140000,Manual,Diesel,Hatchback,1.6,5.0,Richill,2023-02-12 22:54:37.352540,usedcarsni.com/2011-Ford-Focus-1-6-TDCi-115-Zetec-5dr-307965554?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Exeo 2.0  TDI  CR  SE  Tech  4dr  [143],2495,,210000,Manual,Diesel,Saloon,2.0,4.0,Ballyclare,2023-02-12 22:54:37.354040,usedcarsni.com/2010-Seat-Exeo-2-0-TDI-CR-SE-Tech-4dr-143-309792082?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 308 1.6  HDi  92  Active  5dr,2495,,109131,Manual,Diesel,Hatchback,1.6,5.0,Antrim,2023-02-12 22:54:37.355040,usedcarsni.com/2012-Peugeot-308-1-6-HDi-92-Active-5dr-313077830?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 5008 1.6  HDi  110  Sport  5dr,2495,,116000,Manual,Diesel,MPV,1.6,5.0,Mullusk,2023-02-12 22:54:37.356041,usedcarsni.com/2010-Peugeot-5008-1-6-HDi-110-Sport-5dr-314167261?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Grand Vitara 2.0  16v  5dr,2495,,119000,Manual,Petrol,Sport utility vehicle,2.0,5.0,Ballyclare,2023-02-12 22:54:37.357040,usedcarsni.com/2008-Suzuki-Grand-Vitara-2-0-16v-5dr-314185773?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Insignia 1.8i  16V  SRi  Nav  5dr,2495,,90000,Manual,Petrol,Hatchback,1.8,5.0,Strabane,2023-02-12 22:54:37.358040,usedcarsni.com/2011-Vauxhall-Insignia-1-8i-16V-SRi-Nav-5dr-314365570?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Aygo 1.0  VVT-i  Blue  5dr,2495,,97000,Manual,Petrol,Hatchback,1.0,5.0,Glenavy,2023-02-12 22:54:37.359040,usedcarsni.com/2009-Toyota-Aygo-1-0-VVT-i-Blue-5dr-314476788?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.4  Ghia  5dr,2495,,99500,Manual,Petrol,Hatchback,1.4,5.0,Dunmurry,2023-02-12 22:54:37.360540,usedcarsni.com/2006-Ford-Fiesta-1-4-Ghia-5dr-314546697?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C180K  Elegance  SE  4dr  Auto,2495,,78000,Semi-Automatic,Petrol,Saloon,1.8,4.0,Cullybackey,2023-02-12 22:54:37.361541,usedcarsni.com/2005-Mercedes-C-Class-C180K-Elegance-SE-4dr-Auto-313244481?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C220  CDI  Sport  4dr  Auto,2650,,150000,Semi-Automatic,Diesel,Saloon,2.1,4.0,Dungannon,2023-02-12 22:54:37.896639,usedcarsni.com/2006-Mercedes-C-Class-C220-CDI-Sport-4dr-Auto-313840574?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Leon 1.9  TDI  S  5dr,2650,,119800,Manual,Diesel,Hatchback,1.9,5.0,Ballymena,2023-02-12 22:54:37.898142,usedcarsni.com/2009-Seat-Leon-1-9-TDI-S-5dr-314424322?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.4  Zetec  5dr,2650,,120000,Manual,Petrol,Hatchback,1.4,5.0,Dpk,2023-02-12 22:54:37.899642,usedcarsni.com/2009-Ford-Fiesta-1-4-Zetec-5dr-314474819?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i10 1.2  Comfort  5dr,2650,,104000,Manual,Petrol,Hatchback,1.2,5.0,Ballygowan,2023-02-12 22:54:37.900640,usedcarsni.com/2009-Hyundai-i10-1-2-Comfort-5dr-314731150?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
