title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Kia Sportage 2.0  CRDi  KX-3  5dr  [Sat  Nav],6975,,0,,109455 Miles,Manual,0,0,5 door,2022-10-08 20:51:56.832757,usedcarsni.com/2011-Kia-Sportage-2-0-CRDi-KX-3-5dr-Sat-Nav-306952134?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Juke 1.2  DiG-T  Acenta  Premium  5dr,6975,,58788,Manual,Petrol,Sport utility vehicle,1.2,5.0,Ballymoney,2022-10-08 20:51:56.836757,usedcarsni.com/2016-Nissan-Juke-1-2-DiG-T-Acenta-Premium-5dr-307281236?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 208 1.2  PureTech  110  GT  Line  5dr,6975,,0,,78000 Miles,Manual,0,0,5 door,2022-10-08 20:51:56.841256,usedcarsni.com/2015-Peugeot-208-1-2-PureTech-110-GT-Line-5dr-307894051?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW X5 3.0d  SE  5dr  Auto,6975,,0,,138406 Miles,Automatic,0,0,5 door,2022-10-08 20:51:56.845258,usedcarsni.com/2007-BMW-X5-3-0d-SE-5dr-Auto-308185293?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Juke 1.2  DiG-T  Acenta  Premium  5dr,6975,,0,,56000 Miles,Manual,0,0,5 door,2022-10-08 20:51:56.850757,usedcarsni.com/2015-Nissan-Juke-1-2-DiG-T-Acenta-Premium-5dr-308285777?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Venga 1.4  CRDi  2  5dr,6985,,50000,Manual,Diesel,Hatchback,1.4,5.0,Ballymena,2022-10-08 20:51:56.855756,usedcarsni.com/2015-Kia-Venga-1-4-CRDi-2-5dr-306723493?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 3 2.0  SE-L  5dr,6985,,0,,52862 Miles,Manual,0,0,5 door,2022-10-08 20:51:56.867758,usedcarsni.com/2014-Mazda-3-2-0-SE-L-5dr-308802567?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda CR-V 2.2  I-CTDI  ES  5d  139  BHP,6990,,54000,Manual,DIESEL,Sport utility vehicle,2.2,5.0,Co.down,2022-10-08 20:51:56.871756,usedcarsni.com/2008-Honda-CR-V-2-2-I-CTDI-ES-5d-139-BHP-296418913?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Astra GTC 2.0  CDTi  16V  SRi  3dr,6990,,81500,Manual,Diesel,Hatchback,2.0,3.0,Ballyclare,2022-10-08 20:51:56.875257,usedcarsni.com/2014-Vauxhall-Astra-GTC-2-0-CDTi-16V-SRi-3dr-296818777?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Megane 1.5  dCi  Limited  Energy  3dr,6990,,0,,53545 Miles,Manual,0,0,3 door,2022-10-08 20:51:56.879257,usedcarsni.com/2015-Renault-Megane-1-5-dCi-Limited-Energy-3dr-299222821?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Venga 1.4  ISG  2  5dr,6990,,0,,46290 Miles,Manual,0,0,5 door,2022-10-08 20:51:56.883256,usedcarsni.com/2015-Kia-Venga-1-4-ISG-2-5dr-301528105?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda MX-5 2.0i  [Option  Pack]  2dr,6990,,66000,Manual,Petrol,Convertible,2.0,2.0,Garvagh,2022-10-08 20:51:56.887256,usedcarsni.com/2006-Mazda-MX-5-2-0i-Option-Pack-2dr-301869778?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Juke 1.6  [94]  Visia  5dr,6990,,0,,50574 Miles,Manual,0,0,5 door,2022-10-08 20:51:56.891758,usedcarsni.com/2014-Nissan-Juke-1-6-94-Visia-5dr-303601025?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Land Rover Freelander 2.2  SD4  Sport  LE  5dr  Auto,6990,,182386,Automatic,Diesel,Sport utility vehicle,2.2,5.0,Larne,2022-10-08 20:51:56.895758,usedcarsni.com/2011-Land-Rover-Freelander-2-2-SD4-Sport-LE-5dr-Auto-304171296?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar XJ Series 4.2  V8  SE  4dr  Auto,6990,,0,,88769 Miles,Automatic,0,0,4 door,2022-10-08 20:51:56.899257,usedcarsni.com/2003-Jaguar-XJ-Series-4-2-V8-SE-4dr-Auto-304436682?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=133&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Swift 1.2  SZ3  3dr,6990,,0,,42890 Miles,Manual,0,0,Hatchback,2022-10-08 20:51:57.614230,usedcarsni.com/2016-Suzuki-Swift-1-2-SZ3-3dr-308306726?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 208 1.6  BlueHDi  100  Allure  5dr  [non  Start  Stop],6990,,81307,Manual 6 speed,Diesel,Hatchback,1.6,5.0,Coleraine,2022-10-08 20:51:57.617730,usedcarsni.com/2017-Peugeot-208-1-6-BlueHDi-100-Allure-5dr-non-Start-Stop-308333750?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 5 Series 520d  EfficientDynamics  4dr,6990,,0,Manual 6 speed,Diesel,Saloon,2.0,4.0,Coleraine,2022-10-08 20:51:57.621229,usedcarsni.com/2012-BMW-5-Series-520d-EfficientDynamics-4dr-308333762?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Volvo XC60 D3  [163]  DRIVe  SE  5dr  [Start  Stop],6990,,104007,Manual 6 speed,Diesel,Sport utility vehicle,2.0,5.0,Coleraine,2022-10-08 20:51:57.624730,usedcarsni.com/2012-Volvo-XC60-D3-163-DRIVe-SE-5dr-Start-Stop-308401433?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Polo 1.4  SE  5dr  DSG,6990,,60479,Automatic,Petrol,Hatchback,1.4,5.0,Coleraine,2022-10-08 20:51:57.628728,usedcarsni.com/2010-Volkswagen-Polo-1-4-SE-5dr-DSG-308453148?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Captur 1.5  dCi  90  Dynamique  S  MediaNav  Energy  5dr,6990,,41000,Manual,DIESEL,Sport utility vehicle,1.5,5.0,Lisburn,2022-10-08 20:51:57.632228,usedcarsni.com/2014-Renault-Captur-1-5-dCi-90-Dynamique-S-MediaNav-Energy-5dr-308481817?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 2.0  TDI  SE  5dr,6990,,110301,Manual,Diesel,Hatchback,2.0,5.0,Bangor,2022-10-08 20:51:57.635730,usedcarsni.com/2014-Audi-A3-2-0-TDI-SE-5dr-308518121?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A4 2.0  TDI  136  Black  Edition  5dr  [Start  Stop],6990,,155600,Manual,DIESEL,Estate,2.0,5.0,Co.down,2022-10-08 20:51:57.639228,usedcarsni.com/2011-Audi-A4-2-0-TDI-136-Black-Edition-5dr-Start-Stop-308535551?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Leon 1.2  TSI  S  5dr,6990,,69500,Manual,PETROL,Hatchback,1.2,5.0,Co.down,2022-10-08 20:51:57.642228,usedcarsni.com/2014-Seat-Leon-1-2-TSI-S-5dr-308535606?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Land Rover Freelander 2.2  Td4  e  XS  [Nav]  5dr,6990,,89641,Manual,DIESEL,Sport utility vehicle,2.2,5.0,Co.down,2022-10-08 20:51:57.645729,usedcarsni.com/2010-Land-Rover-Freelander-2-2-Td4-e-XS-Nav-5dr-308778386?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Note 1.5  DCI  TEKNA  ***  ZERO  ROAD  TAX  ****,6995,,59491,Manual,Diesel,MPV,1.5,5.0,Ballymena,2022-10-08 20:51:57.649228,usedcarsni.com/2014-Nissan-Note-1-5-DCI-TEKNA-ZERO-ROAD-TAX-237900293?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Fiat 500 1.2  Mirror  3dr,6995,,29000,Manual,Petrol,Hatchback,1.2,3.0,Armagh,2022-10-08 20:51:57.652729,usedcarsni.com/2017-Fiat-500-1-2-Mirror-3dr-280237188?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 108 1.2  PureTech  Allure  3dr,6995,,31352,Manual,PETROL,Hatchback,1.2,3.0,Belfast,2022-10-08 20:51:57.656229,usedcarsni.com/2016-Peugeot-108-1-2-PureTech-Allure-3dr-288448855?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi Q5 2.0  TDI  [143]  Quattro  SE  5dr  [Start  Stop],6995,,145000,Manual 6 speed,Diesel,Sport utility vehicle,2.0,5.0,Crumlin,2022-10-08 20:51:57.661230,usedcarsni.com/2010-Audi-Q5-2-0-TDI-143-Quattro-SE-5dr-Start-Stop-289042811?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Beetle 1.4  TSI  Sport  3dr,6995,,126000,Manual,Petrol,Hatchback,1.4,3.0,Ballyclare,2022-10-08 20:51:57.664730,usedcarsni.com/2013-Volkswagen-Beetle-1-4-TSI-Sport-3dr-293252229?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 208 1.0  PureTech  Access  A/C  5dr,6995,,0,,32499 Miles,Manual,0,0,5 door,2022-10-08 20:51:57.670887,usedcarsni.com/2016-Peugeot-208-1-0-PureTech-Access-A-C-5dr-296126096?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 2.0  i-VTEC  Championship  White  Type  R  3dr,6995,,112000,Manual,Petrol,Hatchback,2.0,3.0,Crossgar,2022-10-08 20:51:57.674389,usedcarsni.com/2009-Honda-Civic-2-0-i-VTEC-Championship-White-Type-R-3dr-296813252?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Juke 1.6  Acenta  5dr,6995,,34420,Manual,Petrol,Sport utility vehicle,1.6,5.0,Lisburn,2022-10-08 20:51:57.677888,usedcarsni.com/2014-Nissan-Juke-1-6-Acenta-5dr-297263450?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i30 1.6  CRDi  Blue  Drive  SE  5dr,6995,,78000,Manual,DIESEL,Hatchback,1.6,5.0,Newtownabbey,2022-10-08 20:51:57.681890,usedcarsni.com/2015-Hyundai-i30-1-6-CRDi-Blue-Drive-SE-5dr-297344520?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi A3 2.0  TDI  SE  5dr,6995,,111500,Manual,Diesel,Hatchback,2.0,5.0,Lisburn,2022-10-08 20:51:57.684889,usedcarsni.com/2014-Audi-A3-2-0-TDI-SE-5dr-297769553?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=135&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Viva 1.0  SE  5dr  [A/C],6995,,22000,Manual,Petrol,Hatchback,1.0,5.0,Carrickfergus,2022-10-08 20:51:58.419290,usedcarsni.com/2017-Vauxhall-Viva-1-0-SE-5dr-A-C-301560718?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Octavia 1.6  TDI  CR  Black  Edition  5dr,6995,,119000,Manual,Diesel,Saloon,1.6,5.0,Limavady,2022-10-08 20:51:58.422790,usedcarsni.com/2015-Skoda-Octavia-1-6-TDI-CR-Black-Edition-5dr-301569086?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar XF 3.0  V6  Luxury  4dr  Auto,6995,,52000,Automatic,Petrol,Saloon,3.0,4.0,Belfast,2022-10-08 20:51:58.426290,usedcarsni.com/2010-Jaguar-XF-3-0-V6-Luxury-4dr-Auto-301816427?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 2.0  TDI  BlueMotion  Tech  GT  2dr,6995,,89000,Manual,Diesel,Convertible,2.0,2.0,Holywood,2022-10-08 20:51:58.429291,usedcarsni.com/2013-Volkswagen-Golf-2-0-TDI-BlueMotion-Tech-GT-2dr-301824504?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Paceman 1.6  Cooper  3dr,6995,,96672,Manual,Petrol,Hatchback,1.6,3.0,Ballyclare,2022-10-08 20:51:58.433292,usedcarsni.com/2014-MINI-Paceman-1-6-Cooper-3dr-302085094?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Zafira Tourer 1.4T  SRi  5dr,6995,,93484,Manual,Petrol,MPV,1.4,5.0,Ballymena,2022-10-08 20:51:58.437290,usedcarsni.com/2014-Vauxhall-Zafira-Tourer-1-4T-SRi-5dr-302300084?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.2  Sting  3dr,6995,,38000,Manual,Petrol,Hatchback,1.2,3.0,Lisburn,2022-10-08 20:51:58.441290,usedcarsni.com/2016-Vauxhall-Corsa-1-2-Sting-3dr-302338769?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Clio 1.2  16V  Dynamique  Nav  5dr,6995,,71000,Manual,Petrol,Hatchback,1.1,5.0,Lisburn,2022-10-08 20:51:58.444790,usedcarsni.com/2016-Renault-Clio-1-2-16V-Dynamique-Nav-5dr-302372834?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fiesta 1.5  TDCi  Van,6995,,0,,83407 Miles,Manual,0,0,3 door,2022-10-08 20:51:58.448790,usedcarsni.com/2015-Ford-Fiesta-1-5-TDCi-Van-302489934?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Dacia Duster 1.5  dCi  110  Laureate  5dr,6995,,0,,86051 Miles,Manual,0,0,5 door,2022-10-08 20:51:58.453792,usedcarsni.com/2015-Dacia-Duster-1-5-dCi-110-Laureate-5dr-302500397?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 5 Series 520d  M  Sport  4dr,6995,,144000,Manual,Diesel,Saloon,2.0,4.0,Antrim,2022-10-08 20:51:58.457791,usedcarsni.com/2011-BMW-5-Series-520d-M-Sport-4dr-303098070?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Passat 1.6  TDI  Bluemotion  Tech  SE  4dr,6995,,88475,Manual,Diesel,Saloon,1.6,4.0,Newry,2022-10-08 20:51:58.461291,usedcarsni.com/2012-Volkswagen-Passat-1-6-TDI-Bluemotion-Tech-SE-4dr-303109560?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Volvo V40 D2  SE  5dr,6995,,75000,Manual,Diesel,Hatchback,1.6,5.0,Cookstown,2022-10-08 20:51:58.465791,usedcarsni.com/2013-Volvo-V40-D2-SE-5dr-303494550?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Qashqai 1.5  dCi  Tekna  5dr,6995,,0,,130000 Miles,Manual,0,0,5 door,2022-10-08 20:51:58.470291,usedcarsni.com/2014-Nissan-Qashqai-1-5-dCi-Tekna-5dr-303523035?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Captur 0.9  TCE  90  Dynamique  Nav  5dr,6995,,0,,60195 Miles,Manual,0,0,5 door,2022-10-08 20:51:58.474290,usedcarsni.com/2016-Renault-Captur-0-9-TCE-90-Dynamique-Nav-5dr-303593206?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Land Rover Range Rover Sport 2.7  TDV6  HSE  5dr  Auto,6995,,160000,Automatic,Diesel,Sport utility vehicle,2.7,5.0,Dunmurry,2022-10-08 20:51:58.477291,usedcarsni.com/2006-Land-Rover-Range-Rover-Sport-2-7-TDV6-HSE-5dr-Auto-303614521?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Fabia 1.6  TDI  CR  105  Monte  Carlo  Tech  5dr,6995,,68392,Manual,Diesel,Hatchback,1.6,5.0,Drumahoe,2022-10-08 20:51:58.481791,usedcarsni.com/2013-Skoda-Fabia-1-6-TDI-CR-105-Monte-Carlo-Tech-5dr-303770695?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Audi TT 1.8T  FSI  2dr,6995,,89000,Manual,Petrol,Convertible,1.8,2.0,Coleraine,2022-10-08 20:51:58.485292,usedcarsni.com/2009-Audi-TT-1-8T-FSI-2dr-303771983?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i40 1.7  CRDi  [136]  Blue  Drive  Active  4dr,6995,,92000,Manual,Diesel,Saloon,1.7,4.0,Belfast,2022-10-08 20:51:58.488790,usedcarsni.com/2015-Hyundai-i40-1-7-CRDi-136-Blue-Drive-Active-4dr-303772843?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Citroen C1 1.2  PureTech  Furio  3dr,6995,,30000,Manual,PETROL,Hatchback,1.2,3.0,Newtownards/killinchy,2022-10-08 20:51:58.492291,usedcarsni.com/2018-Citroen-C1-1-2-PureTech-Furio-3dr-303786541?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=137&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.5  TDCi  120  Zetec  5dr,6995,,95000,Manual,Diesel,Estate,1.5,5.0,Newtownards,2022-10-08 20:51:59.177392,usedcarsni.com/2015-Ford-Focus-1-5-TDCi-120-Zetec-5dr-305703300?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=139&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes C-Class C200  CDI  BlueEFFICIENCY  Executive  SE  4dr  Auto,6995,,110000,Automatic/Other,Diesel,Saloon,2.1,4.0,Newry,2022-10-08 20:51:59.180893,usedcarsni.com/2013-Mercedes-C-Class-C200-CDI-BlueEFFICIENCY-Executive-SE-4dr-Auto-305735623?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=139&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Passat 2.0  TDI  Bluemotion  Tech  Highline  4dr,6995,,81484,Manual,Diesel,Saloon,2.0,4.0,Ballymena,2022-10-08 20:51:59.184394,usedcarsni.com/2012-Volkswagen-Passat-2-0-TDI-Bluemotion-Tech-Highline-4dr-305746456?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=139&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot Partner 625  1.6  HDi  75  Professional  Van,6995,,97000,Manual,Diesel,Van,1.6,0,Lisnaskea,2022-10-08 20:51:59.188394,usedcarsni.com/2015-Peugeot-Partner-625-1-6-HDi-75-Professional-Van-305777765?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=139&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Ibiza 1.2  TSI  FR  5dr,6995,,65000,Manual,Petrol,Hatchback,1.2,5.0,Omagh,2022-10-08 20:51:59.192895,usedcarsni.com/2013-Seat-Ibiza-1-2-TSI-FR-5dr-305777973?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=139&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Qashqai 1.5  dci,6995,,64000,Manual,Diesel,Sport utility vehicle,1.5,0,Glengormley,2022-10-08 20:51:59.197393,usedcarsni.com/2014-Nissan-Qashqai-1-5-dci-305783476?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=139&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Zafira 1.6i  [115]  Exclusiv  5dr,6995,,44000,Manual,Petrol,MPV,1.6,5.0,Moneymore,2022-10-08 20:51:59.201394,usedcarsni.com/2014-Vauxhall-Zafira-1-6i-115-Exclusiv-5dr-305825720?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=139&price_from=0&price_to=0&trans_type=0&user_type=0,
